campaign_id,sentiment,word,count
394762,positive,오픈,7
394762,positive,전부터,7
394762,positive,기다렸어요,7
394762,positive,펀딩했습니다,7
394762,positive,기대돼요,7
394762,positive,첫째,6
394762,positive,때도,6
394762,positive,써서,6
394762,positive,이번에도,6
394762,positive,추가로,6
394762,positive,구매했어요,6
394762,positive,후기가,5
394762,positive,좋아,5
394762,positive,보여서,5
394762,positive,믿고,5
394762,positive,펀딩합니다,5
394762,positive,가격이,3
394762,positive,좋아서,3
394762,positive,얼리버드로,3
394762,positive,참여했습니다,3
394762,positive,15758864,1
394762,positive,15544048,1
394762,positive,15375899,1
394762,positive,15650589,1
394762,positive,15599872,1
394878,negative,상세,1
394878,negative,설명이,1
394878,negative,부족해서,1
394878,negative,결정을,1
394878,negative,망설이고,1
394878,positive,오픈,1
394878,positive,전부터,1
394878,positive,기다렸어요,1
394878,positive,펀딩했습니다,1
394878,positive,기대돼요,1
394878,positive,가격이,1
394878,positive,좋아서,1
394878,positive,얼리버드로,1
394878,positive,참여했습니다,1
394878,positive,후기가,1
394878,positive,좋아,1
394878,positive,보여서,1
394878,positive,믿고,1
394878,positive,펀딩합니다,1
394880,negative,가격은,1
394880,negative,좋은데,1
394880,negative,배송이,1
394880,negative,늦을까봐,1
394880,negative,걱정됩니다,1
394880,positive,후기가,1
394880,positive,좋아,1
394880,positive,보여서,1
394880,positive,믿고,1
394880,positive,펀딩합니다,1
394880,positive,배송만,1
394880,positive,빠르면,1
394880,positive,만족스러울,1
394880,positive,15253545,1
394880,positive,가격이,1
394880,positive,좋아서,1
394880,positive,얼리버드로,1
394880,positive,참여했습니다,1
394920,positive,구성이,4
394920,positive,알차고,4
394920,positive,상세페이지,4
394920,positive,설명이,4
394920,positive,이해하기,4
394920,positive,쉬워요,4
394920,positive,첫째,3
394920,positive,때도,3
394920,positive,써서,3
394920,positive,이번에도,3
394920,positive,추가로,3
394920,positive,구매했어요,3
394920,positive,오픈,2
394920,positive,전부터,2
394920,positive,기다렸어요,2
394920,positive,펀딩했습니다,2
394920,positive,기대돼요,2
394920,positive,후기가,2
394920,positive,좋아,2
394920,positive,보여서,2
394920,positive,믿고,2
394920,positive,펀딩합니다,2
394920,positive,디자인도,2
394920,positive,예쁘고,2
394920,positive,실용적이라,2
394920,positive,선물용으로도,2
394920,positive,좋을,2
394920,positive,15210353,1
394920,positive,15909673,1
394920,positive,가격이,1
394920,positive,좋아서,1
394920,positive,얼리버드로,1
394920,positive,참여했습니다,1
394920,positive,15975646,1
394953,negative,가격은,1
394953,negative,좋은데,1
394953,negative,배송이,1
394953,negative,늦을까봐,1
394953,negative,걱정됩니다,1
394953,positive,15085595,1
394953,positive,후기가,1
394953,positive,좋아,1
394953,positive,보여서,1
394953,positive,믿고,1
394953,positive,펀딩합니다,1
394953,positive,첫째,1
394953,positive,때도,1
394953,positive,써서,1
394953,positive,이번에도,1
394953,positive,추가로,1
394953,positive,구매했어요,1
394953,positive,15881382,1
394953,positive,구성이,1
394953,positive,알차고,1
394953,positive,상세페이지,1
394953,positive,설명이,1
394953,positive,이해하기,1
394953,positive,쉬워요,1
394992,positive,디자인도,1
394992,positive,예쁘고,1
394992,positive,실용적이라,1
394992,positive,선물용으로도,1
394992,positive,좋을,1
395003,negative,상세,2
395003,negative,설명이,2
395003,negative,부족해서,2
395003,negative,결정을,2
395003,negative,망설이고,2
395003,negative,비슷한,2
395003,negative,제품보다,2
395003,negative,차별점이,2
395003,negative,명확했으면,2
395003,negative,좋겠어요,2
395003,negative,이전,2
395003,negative,답변이,2
395003,negative,늦어서,2
395003,negative,아쉬웠습니다,2
395003,negative,15342327,1
395003,negative,15907203,1
395003,negative,옵션,1
395003,negative,구성이,1
395003,negative,복잡합니다,1
395003,positive,후기가,10
395003,positive,좋아,10
395003,positive,보여서,10
395003,positive,믿고,10
395003,positive,펀딩합니다,10
395003,positive,오픈,6
395003,positive,전부터,6
395003,positive,기다렸어요,6
395003,positive,펀딩했습니다,6
395003,positive,기대돼요,6
395003,positive,첫째,5
395003,positive,때도,5
395003,positive,써서,5
395003,positive,이번에도,5
395003,positive,추가로,5
395003,positive,구매했어요,5
395003,positive,가격이,5
395003,positive,좋아서,5
395003,positive,얼리버드로,5
395003,positive,참여했습니다,5
395003,positive,디자인도,5
395003,positive,예쁘고,5
395003,positive,실용적이라,5
395003,positive,선물용으로도,5
395003,positive,좋을,5
395003,positive,구성이,5
395003,positive,알차고,5
395003,positive,상세페이지,5
395003,positive,설명이,5
395003,positive,이해하기,5
395003,positive,쉬워요,5
395003,positive,배송만,4
395003,positive,빠르면,4
395003,positive,만족스러울,4
395003,positive,15307270,1
395003,positive,15147747,1
395003,positive,15938593,1
395003,positive,15069209,1
395003,positive,15945436,1
395003,positive,15398785,1
395003,positive,15867677,1
395033,positive,15498482,1
395033,positive,후기가,1
395033,positive,좋아,1
395033,positive,보여서,1
395033,positive,믿고,1
395033,positive,펀딩합니다,1
395033,positive,디자인도,1
395033,positive,예쁘고,1
395033,positive,실용적이라,1
395033,positive,선물용으로도,1
395033,positive,좋을,1
395033,positive,구성이,1
395033,positive,알차고,1
395033,positive,상세페이지,1
395033,positive,설명이,1
395033,positive,이해하기,1
395033,positive,쉬워요,1
395033,positive,15992002,1
395033,positive,첫째,1
395033,positive,때도,1
395033,positive,써서,1
395033,positive,이번에도,1
395033,positive,추가로,1
395033,positive,구매했어요,1
395033,positive,가격이,1
395033,positive,좋아서,1
395033,positive,얼리버드로,1
395033,positive,참여했습니다,1
395073,negative,이전,1
395073,negative,답변이,1
395073,negative,늦어서,1
395073,negative,아쉬웠습니다,1
395073,negative,옵션,1
395073,negative,구성이,1
395073,negative,복잡합니다,1
395073,negative,비슷한,1
395073,negative,제품보다,1
395073,negative,차별점이,1
395073,negative,명확했으면,1
395073,negative,좋겠어요,1
395073,negative,가격은,1
395073,negative,좋은데,1
395073,negative,배송이,1
395073,negative,늦을까봐,1
395073,negative,걱정됩니다,1
395073,positive,가격이,3
395073,positive,좋아서,3
395073,positive,얼리버드로,3
395073,positive,참여했습니다,3
395073,positive,후기가,2
395073,positive,좋아,2
395073,positive,보여서,2
395073,positive,믿고,2
395073,positive,펀딩합니다,2
395073,positive,디자인도,2
395073,positive,예쁘고,2
395073,positive,실용적이라,2
395073,positive,선물용으로도,2
395073,positive,좋을,2
395073,positive,배송만,2
395073,positive,빠르면,2
395073,positive,만족스러울,2
395073,positive,오픈,1
395073,positive,전부터,1
395073,positive,기다렸어요,1
395073,positive,펀딩했습니다,1
395073,positive,기대돼요,1
395147,negative,가격은,2
395147,negative,좋은데,2
395147,negative,배송이,2
395147,negative,늦을까봐,2
395147,negative,걱정됩니다,2
395147,negative,상세,1
395147,negative,설명이,1
395147,negative,부족해서,1
395147,negative,결정을,1
395147,negative,망설이고,1
395147,negative,옵션,1
395147,negative,구성이,1
395147,negative,복잡합니다,1
395147,positive,배송만,6
395147,positive,빠르면,6
395147,positive,만족스러울,6
395147,positive,오픈,2
395147,positive,전부터,2
395147,positive,기다렸어요,2
395147,positive,펀딩했습니다,2
395147,positive,기대돼요,2
395147,positive,가격이,2
395147,positive,좋아서,2
395147,positive,얼리버드로,2
395147,positive,참여했습니다,2
395147,positive,첫째,2
395147,positive,때도,2
395147,positive,써서,2
395147,positive,이번에도,2
395147,positive,추가로,2
395147,positive,구매했어요,2
395147,positive,디자인도,1
395147,positive,예쁘고,1
395147,positive,실용적이라,1
395147,positive,선물용으로도,1
395147,positive,좋을,1
395147,positive,후기가,1
395147,positive,좋아,1
395147,positive,보여서,1
395147,positive,믿고,1
395147,positive,펀딩합니다,1
395147,positive,구성이,1
395147,positive,알차고,1
395147,positive,상세페이지,1
395147,positive,설명이,1
395147,positive,이해하기,1
395147,positive,쉬워요,1
395270,positive,디자인도,2
395270,positive,예쁘고,2
395270,positive,실용적이라,2
395270,positive,선물용으로도,2
395270,positive,좋을,2
395270,positive,오픈,1
395270,positive,전부터,1
395270,positive,기다렸어요,1
395270,positive,펀딩했습니다,1
395270,positive,기대돼요,1
395376,negative,비슷한,1
395376,negative,제품보다,1
395376,negative,차별점이,1
395376,negative,명확했으면,1
395376,negative,좋겠어요,1
395376,positive,배송만,2
395376,positive,빠르면,2
395376,positive,만족스러울,2
395376,positive,첫째,2
395376,positive,때도,2
395376,positive,써서,2
395376,positive,이번에도,2
395376,positive,추가로,2
395376,positive,구매했어요,2
395376,positive,가격이,1
395376,positive,좋아서,1
395376,positive,얼리버드로,1
395376,positive,참여했습니다,1
395376,positive,15190467,1
395376,positive,15491593,1
395496,negative,옵션,4
395496,negative,구성이,4
395496,negative,복잡합니다,4
395496,negative,상세,2
395496,negative,설명이,2
395496,negative,부족해서,2
395496,negative,결정을,2
395496,negative,망설이고,2
395496,negative,비슷한,2
395496,negative,제품보다,2
395496,negative,차별점이,2
395496,negative,명확했으면,2
395496,negative,좋겠어요,2
395496,negative,이전,1
395496,negative,답변이,1
395496,negative,늦어서,1
395496,negative,아쉬웠습니다,1
395496,positive,디자인도,9
395496,positive,예쁘고,9
395496,positive,실용적이라,9
395496,positive,선물용으로도,9
395496,positive,좋을,9
395496,positive,가격이,9
395496,positive,좋아서,9
395496,positive,얼리버드로,9
395496,positive,참여했습니다,9
395496,positive,첫째,8
395496,positive,때도,8
395496,positive,써서,8
395496,positive,이번에도,8
395496,positive,추가로,8
395496,positive,구매했어요,8
395496,positive,구성이,6
395496,positive,알차고,6
395496,positive,상세페이지,6
395496,positive,설명이,6
395496,positive,이해하기,6
395496,positive,쉬워요,6
395496,positive,오픈,5
395496,positive,전부터,5
395496,positive,기다렸어요,5
395496,positive,펀딩했습니다,5
395496,positive,기대돼요,5
395496,positive,후기가,5
395496,positive,좋아,5
395496,positive,보여서,5
395496,positive,믿고,5
395496,positive,펀딩합니다,5
395496,positive,배송만,4
395496,positive,빠르면,4
395496,positive,만족스러울,4
395496,positive,15413101,1
395496,positive,15128044,1
395496,positive,15547393,1
395496,positive,15253509,1
395496,positive,15420740,1
395496,positive,15189845,1
395496,positive,15739017,1
395496,positive,15370354,1
395595,negative,옵션,6
395595,negative,구성이,6
395595,negative,복잡합니다,6
395595,negative,상세,4
395595,negative,설명이,4
395595,negative,부족해서,4
395595,negative,결정을,4
395595,negative,망설이고,4
395595,negative,가격은,4
395595,negative,좋은데,4
395595,negative,배송이,4
395595,negative,늦을까봐,4
395595,negative,걱정됩니다,4
395595,negative,이전,3
395595,negative,답변이,3
395595,negative,늦어서,3
395595,negative,아쉬웠습니다,3
395595,negative,15346995,1
395595,negative,15734247,1
395595,negative,비슷한,1
395595,negative,제품보다,1
395595,negative,차별점이,1
395595,negative,명확했으면,1
395595,negative,좋겠어요,1
395595,positive,오픈,9
395595,positive,전부터,9
395595,positive,기다렸어요,9
395595,positive,펀딩했습니다,9
395595,positive,기대돼요,9
395595,positive,가격이,9
395595,positive,좋아서,9
395595,positive,얼리버드로,9
395595,positive,참여했습니다,9
395595,positive,구성이,7
395595,positive,알차고,7
395595,positive,상세페이지,7
395595,positive,설명이,7
395595,positive,이해하기,7
395595,positive,쉬워요,7
395595,positive,디자인도,5
395595,positive,예쁘고,5
395595,positive,실용적이라,5
395595,positive,선물용으로도,5
395595,positive,좋을,5
395595,positive,배송만,5
395595,positive,빠르면,5
395595,positive,만족스러울,5
395595,positive,첫째,4
395595,positive,때도,4
395595,positive,써서,4
395595,positive,이번에도,4
395595,positive,추가로,4
395595,positive,구매했어요,4
395595,positive,후기가,3
395595,positive,좋아,3
395595,positive,보여서,3
395595,positive,믿고,3
395595,positive,펀딩합니다,3
395595,positive,15994511,1
395595,positive,15484498,1
395595,positive,15756353,1
395595,positive,15273080,1
395595,positive,15765957,1
395639,negative,옵션,4
395639,negative,구성이,4
395639,negative,복잡합니다,4
395639,negative,비슷한,3
395639,negative,제품보다,3
395639,negative,차별점이,3
395639,negative,명확했으면,3
395639,negative,좋겠어요,3
395639,negative,가격은,2
395639,negative,좋은데,2
395639,negative,배송이,2
395639,negative,늦을까봐,2
395639,negative,걱정됩니다,2
395639,negative,15561521,1
395639,negative,15754367,1
395639,negative,상세,1
395639,negative,설명이,1
395639,negative,부족해서,1
395639,negative,결정을,1
395639,negative,망설이고,1
395639,negative,15807443,1
395639,negative,15666411,1
395639,positive,가격이,8
395639,positive,좋아서,8
395639,positive,얼리버드로,8
395639,positive,참여했습니다,8
395639,positive,오픈,8
395639,positive,전부터,8
395639,positive,기다렸어요,8
395639,positive,펀딩했습니다,8
395639,positive,기대돼요,8
395639,positive,디자인도,8
395639,positive,예쁘고,8
395639,positive,실용적이라,8
395639,positive,선물용으로도,8
395639,positive,좋을,8
395639,positive,첫째,6
395639,positive,때도,6
395639,positive,써서,6
395639,positive,이번에도,6
395639,positive,추가로,6
395639,positive,구매했어요,6
395639,positive,구성이,6
395639,positive,알차고,6
395639,positive,상세페이지,6
395639,positive,설명이,6
395639,positive,이해하기,6
395639,positive,쉬워요,6
395639,positive,후기가,6
395639,positive,좋아,6
395639,positive,보여서,6
395639,positive,믿고,6
395639,positive,펀딩합니다,6
395639,positive,배송만,6
395639,positive,빠르면,6
395639,positive,만족스러울,6
395639,positive,15127557,1
395639,positive,15471628,1
395639,positive,15747459,1
395639,positive,15501871,1
395639,positive,15097007,1
395714,positive,후기가,2
395714,positive,좋아,2
395714,positive,보여서,2
395714,positive,믿고,2
395714,positive,펀딩합니다,2
395714,positive,배송만,1
395714,positive,빠르면,1
395714,positive,만족스러울,1
395740,negative,비슷한,7
395740,negative,제품보다,7
395740,negative,차별점이,7
395740,negative,명확했으면,7
395740,negative,좋겠어요,7
395740,negative,이전,3
395740,negative,답변이,3
395740,negative,늦어서,3
395740,negative,아쉬웠습니다,3
395740,negative,상세,3
395740,negative,설명이,3
395740,negative,부족해서,3
395740,negative,결정을,3
395740,negative,망설이고,3
395740,negative,15601387,1
395740,negative,15730144,1
395740,negative,15742012,1
395740,negative,가격은,1
395740,negative,좋은데,1
395740,negative,배송이,1
395740,negative,늦을까봐,1
395740,negative,걱정됩니다,1
395740,negative,15477870,1
395740,positive,가격이,8
395740,positive,좋아서,8
395740,positive,얼리버드로,8
395740,positive,참여했습니다,8
395740,positive,오픈,8
395740,positive,전부터,8
395740,positive,기다렸어요,8
395740,positive,펀딩했습니다,8
395740,positive,기대돼요,8
395740,positive,구성이,7
395740,positive,알차고,7
395740,positive,상세페이지,7
395740,positive,설명이,7
395740,positive,이해하기,7
395740,positive,쉬워요,7
395740,positive,첫째,7
395740,positive,때도,7
395740,positive,써서,7
395740,positive,이번에도,7
395740,positive,추가로,7
395740,positive,구매했어요,7
395740,positive,디자인도,6
395740,positive,예쁘고,6
395740,positive,실용적이라,6
395740,positive,선물용으로도,6
395740,positive,좋을,6
395740,positive,배송만,5
395740,positive,빠르면,5
395740,positive,만족스러울,5
395740,positive,후기가,2
395740,positive,좋아,2
395740,positive,보여서,2
395740,positive,믿고,2
395740,positive,펀딩합니다,2
395740,positive,15867153,1
395740,positive,15753499,1
395740,positive,15571098,1
395740,positive,15883498,1
395740,positive,15999343,1
395740,positive,15705321,1
395803,negative,가격은,3
395803,negative,좋은데,3
395803,negative,배송이,3
395803,negative,늦을까봐,3
395803,negative,걱정됩니다,3
395803,negative,이전,1
395803,negative,답변이,1
395803,negative,늦어서,1
395803,negative,아쉬웠습니다,1
395803,negative,상세,1
395803,negative,설명이,1
395803,negative,부족해서,1
395803,negative,결정을,1
395803,negative,망설이고,1
395803,negative,옵션,1
395803,negative,구성이,1
395803,negative,복잡합니다,1
395803,negative,비슷한,1
395803,negative,제품보다,1
395803,negative,차별점이,1
395803,negative,명확했으면,1
395803,negative,좋겠어요,1
395803,positive,구성이,7
395803,positive,알차고,7
395803,positive,상세페이지,7
395803,positive,설명이,7
395803,positive,이해하기,7
395803,positive,쉬워요,7
395803,positive,디자인도,7
395803,positive,예쁘고,7
395803,positive,실용적이라,7
395803,positive,선물용으로도,7
395803,positive,좋을,7
395803,positive,첫째,6
395803,positive,때도,6
395803,positive,써서,6
395803,positive,이번에도,6
395803,positive,추가로,6
395803,positive,구매했어요,6
395803,positive,후기가,6
395803,positive,좋아,6
395803,positive,보여서,6
395803,positive,믿고,6
395803,positive,펀딩합니다,6
395803,positive,가격이,5
395803,positive,좋아서,5
395803,positive,얼리버드로,5
395803,positive,참여했습니다,5
395803,positive,오픈,3
395803,positive,전부터,3
395803,positive,기다렸어요,3
395803,positive,펀딩했습니다,3
395803,positive,기대돼요,3
395803,positive,배송만,3
395803,positive,빠르면,3
395803,positive,만족스러울,3
395803,positive,15476073,1
395803,positive,15133692,1
395803,positive,15476680,1
395803,positive,15386755,1
395803,positive,15948104,1
395803,positive,15776194,1
395803,positive,15618730,1
395803,positive,15091042,1
395833,positive,디자인도,1
395833,positive,예쁘고,1
395833,positive,실용적이라,1
395833,positive,선물용으로도,1
395833,positive,좋을,1
395833,positive,구성이,1
395833,positive,알차고,1
395833,positive,상세페이지,1
395833,positive,설명이,1
395833,positive,이해하기,1
395833,positive,쉬워요,1
395833,positive,배송만,1
395833,positive,빠르면,1
395833,positive,만족스러울,1
395927,positive,구성이,2
395927,positive,알차고,2
395927,positive,상세페이지,2
395927,positive,설명이,2
395927,positive,이해하기,2
395927,positive,쉬워요,2
395927,positive,15442448,1
395927,positive,배송만,1
395927,positive,빠르면,1
395927,positive,만족스러울,1
395945,negative,15568964,1
395945,negative,가격은,1
395945,negative,좋은데,1
395945,negative,배송이,1
395945,negative,늦을까봐,1
395945,negative,걱정됩니다,1
395945,negative,비슷한,1
395945,negative,제품보다,1
395945,negative,차별점이,1
395945,negative,명확했으면,1
395945,negative,좋겠어요,1
395945,negative,이전,1
395945,negative,답변이,1
395945,negative,늦어서,1
395945,negative,아쉬웠습니다,1
395945,positive,배송만,6
395945,positive,빠르면,6
395945,positive,만족스러울,6
395945,positive,후기가,6
395945,positive,좋아,6
395945,positive,보여서,6
395945,positive,믿고,6
395945,positive,펀딩합니다,6
395945,positive,구성이,6
395945,positive,알차고,6
395945,positive,상세페이지,6
395945,positive,설명이,6
395945,positive,이해하기,6
395945,positive,쉬워요,6
395945,positive,첫째,5
395945,positive,때도,5
395945,positive,써서,5
395945,positive,이번에도,5
395945,positive,추가로,5
395945,positive,구매했어요,5
395945,positive,디자인도,5
395945,positive,예쁘고,5
395945,positive,실용적이라,5
395945,positive,선물용으로도,5
395945,positive,좋을,5
395945,positive,오픈,3
395945,positive,전부터,3
395945,positive,기다렸어요,3
395945,positive,펀딩했습니다,3
395945,positive,기대돼요,3
395945,positive,15450338,1
395945,positive,15488695,1
395945,positive,15384913,1
395945,positive,15771597,1
395945,positive,15741339,1
395945,positive,가격이,1
395945,positive,좋아서,1
395945,positive,얼리버드로,1
395945,positive,참여했습니다,1
395945,positive,15126572,1
395945,positive,15831392,1
395947,negative,비슷한,1
395947,negative,제품보다,1
395947,negative,차별점이,1
395947,negative,명확했으면,1
395947,negative,좋겠어요,1
395947,positive,가격이,4
395947,positive,좋아서,4
395947,positive,얼리버드로,4
395947,positive,참여했습니다,4
395947,positive,디자인도,3
395947,positive,예쁘고,3
395947,positive,실용적이라,3
395947,positive,선물용으로도,3
395947,positive,좋을,3
395947,positive,오픈,3
395947,positive,전부터,3
395947,positive,기다렸어요,3
395947,positive,펀딩했습니다,3
395947,positive,기대돼요,3
395947,positive,구성이,3
395947,positive,알차고,3
395947,positive,상세페이지,3
395947,positive,설명이,3
395947,positive,이해하기,3
395947,positive,쉬워요,3
395947,positive,배송만,2
395947,positive,빠르면,2
395947,positive,만족스러울,2
395947,positive,후기가,2
395947,positive,좋아,2
395947,positive,보여서,2
395947,positive,믿고,2
395947,positive,펀딩합니다,2
395947,positive,15862128,1
395947,positive,15310213,1
395947,positive,15930698,1
395947,positive,15500535,1
395947,positive,첫째,1
395947,positive,때도,1
395947,positive,써서,1
395947,positive,이번에도,1
395947,positive,추가로,1
395947,positive,구매했어요,1
396163,positive,디자인도,2
396163,positive,예쁘고,2
396163,positive,실용적이라,2
396163,positive,선물용으로도,2
396163,positive,좋을,2
396163,positive,후기가,2
396163,positive,좋아,2
396163,positive,보여서,2
396163,positive,믿고,2
396163,positive,펀딩합니다,2
396163,positive,15867259,1
396163,positive,15948389,1
396163,positive,가격이,1
396163,positive,좋아서,1
396163,positive,얼리버드로,1
396163,positive,참여했습니다,1
396163,positive,구성이,1
396163,positive,알차고,1
396163,positive,상세페이지,1
396163,positive,설명이,1
396163,positive,이해하기,1
396163,positive,쉬워요,1
396229,positive,15804923,1
396229,positive,가격이,1
396229,positive,좋아서,1
396229,positive,얼리버드로,1
396229,positive,참여했습니다,1
396229,positive,첫째,1
396229,positive,때도,1
396229,positive,써서,1
396229,positive,이번에도,1
396229,positive,추가로,1
396229,positive,구매했어요,1
396229,positive,디자인도,1
396229,positive,예쁘고,1
396229,positive,실용적이라,1
396229,positive,선물용으로도,1
396229,positive,좋을,1
396242,negative,가격은,1
396242,negative,좋은데,1
396242,negative,배송이,1
396242,negative,늦을까봐,1
396242,negative,걱정됩니다,1
396242,positive,가격이,2
396242,positive,좋아서,2
396242,positive,얼리버드로,2
396242,positive,참여했습니다,2
396242,positive,구성이,2
396242,positive,알차고,2
396242,positive,상세페이지,2
396242,positive,설명이,2
396242,positive,이해하기,2
396242,positive,쉬워요,2
396242,positive,15371491,1
396242,positive,오픈,1
396242,positive,전부터,1
396242,positive,기다렸어요,1
396242,positive,펀딩했습니다,1
396242,positive,기대돼요,1
396246,positive,15531312,1
396246,positive,첫째,1
396246,positive,때도,1
396246,positive,써서,1
396246,positive,이번에도,1
396246,positive,추가로,1
396246,positive,구매했어요,1
396264,negative,상세,1
396264,negative,설명이,1
396264,negative,부족해서,1
396264,negative,결정을,1
396264,negative,망설이고,1
396264,positive,첫째,3
396264,positive,때도,3
396264,positive,써서,3
396264,positive,이번에도,3
396264,positive,추가로,3
396264,positive,구매했어요,3
396264,positive,가격이,2
396264,positive,좋아서,2
396264,positive,얼리버드로,2
396264,positive,참여했습니다,2
396264,positive,후기가,2
396264,positive,좋아,2
396264,positive,보여서,2
396264,positive,믿고,2
396264,positive,펀딩합니다,2
396264,positive,구성이,2
396264,positive,알차고,2
396264,positive,상세페이지,2
396264,positive,설명이,2
396264,positive,이해하기,2
396264,positive,쉬워요,2
396264,positive,15385634,1
396264,positive,15981943,1
396264,positive,디자인도,1
396264,positive,예쁘고,1
396264,positive,실용적이라,1
396264,positive,선물용으로도,1
396264,positive,좋을,1
396272,negative,상세,4
396272,negative,설명이,4
396272,negative,부족해서,4
396272,negative,결정을,4
396272,negative,망설이고,4
396272,negative,이전,3
396272,negative,답변이,3
396272,negative,늦어서,3
396272,negative,아쉬웠습니다,3
396272,negative,15992411,1
396272,negative,가격은,1
396272,negative,좋은데,1
396272,negative,배송이,1
396272,negative,늦을까봐,1
396272,negative,걱정됩니다,1
396272,negative,옵션,1
396272,negative,구성이,1
396272,negative,복잡합니다,1
396272,negative,15666849,1
396272,negative,15361608,1
396272,negative,비슷한,1
396272,negative,제품보다,1
396272,negative,차별점이,1
396272,negative,명확했으면,1
396272,negative,좋겠어요,1
396272,positive,구성이,11
396272,positive,알차고,11
396272,positive,상세페이지,11
396272,positive,설명이,11
396272,positive,이해하기,11
396272,positive,쉬워요,11
396272,positive,첫째,9
396272,positive,때도,9
396272,positive,써서,9
396272,positive,이번에도,9
396272,positive,추가로,9
396272,positive,구매했어요,9
396272,positive,오픈,8
396272,positive,전부터,8
396272,positive,기다렸어요,8
396272,positive,펀딩했습니다,8
396272,positive,기대돼요,8
396272,positive,가격이,6
396272,positive,좋아서,6
396272,positive,얼리버드로,6
396272,positive,참여했습니다,6
396272,positive,디자인도,6
396272,positive,예쁘고,6
396272,positive,실용적이라,6
396272,positive,선물용으로도,6
396272,positive,좋을,6
396272,positive,배송만,5
396272,positive,빠르면,5
396272,positive,만족스러울,5
396272,positive,후기가,5
396272,positive,좋아,5
396272,positive,보여서,5
396272,positive,믿고,5
396272,positive,펀딩합니다,5
396272,positive,15301768,1
396272,positive,15205497,1
396272,positive,15180927,1
396272,positive,15358718,1
396272,positive,15503245,1
396272,positive,15262186,1
396372,positive,첫째,2
396372,positive,때도,2
396372,positive,써서,2
396372,positive,이번에도,2
396372,positive,추가로,2
396372,positive,구매했어요,2
396372,positive,디자인도,1
396372,positive,예쁘고,1
396372,positive,실용적이라,1
396372,positive,선물용으로도,1
396372,positive,좋을,1
396372,positive,15586670,1
396372,positive,후기가,1
396372,positive,좋아,1
396372,positive,보여서,1
396372,positive,믿고,1
396372,positive,펀딩합니다,1
396372,positive,15255443,1
396372,positive,오픈,1
396372,positive,전부터,1
396372,positive,기다렸어요,1
396372,positive,펀딩했습니다,1
396372,positive,기대돼요,1
396476,negative,옵션,4
396476,negative,구성이,4
396476,negative,복잡합니다,4
396476,negative,비슷한,1
396476,negative,제품보다,1
396476,negative,차별점이,1
396476,negative,명확했으면,1
396476,negative,좋겠어요,1
396476,negative,상세,1
396476,negative,설명이,1
396476,negative,부족해서,1
396476,negative,결정을,1
396476,negative,망설이고,1
396476,negative,15213490,1
396476,negative,이전,1
396476,negative,답변이,1
396476,negative,늦어서,1
396476,negative,아쉬웠습니다,1
396476,positive,가격이,4
396476,positive,좋아서,4
396476,positive,얼리버드로,4
396476,positive,참여했습니다,4
396476,positive,후기가,4
396476,positive,좋아,4
396476,positive,보여서,4
396476,positive,믿고,4
396476,positive,펀딩합니다,4
396476,positive,첫째,3
396476,positive,때도,3
396476,positive,써서,3
396476,positive,이번에도,3
396476,positive,추가로,3
396476,positive,구매했어요,3
396476,positive,오픈,3
396476,positive,전부터,3
396476,positive,기다렸어요,3
396476,positive,펀딩했습니다,3
396476,positive,기대돼요,3
396476,positive,구성이,2
396476,positive,알차고,2
396476,positive,상세페이지,2
396476,positive,설명이,2
396476,positive,이해하기,2
396476,positive,쉬워요,2
396476,positive,디자인도,2
396476,positive,예쁘고,2
396476,positive,실용적이라,2
396476,positive,선물용으로도,2
396476,positive,좋을,2
396476,positive,15651136,1
396476,positive,배송만,1
396476,positive,빠르면,1
396476,positive,만족스러울,1
396476,positive,15113561,1
396502,negative,옵션,1
396502,negative,구성이,1
396502,negative,복잡합니다,1
396502,positive,오픈,5
396502,positive,전부터,5
396502,positive,기다렸어요,5
396502,positive,펀딩했습니다,5
396502,positive,기대돼요,5
396502,positive,후기가,3
396502,positive,좋아,3
396502,positive,보여서,3
396502,positive,믿고,3
396502,positive,펀딩합니다,3
396502,positive,첫째,2
396502,positive,때도,2
396502,positive,써서,2
396502,positive,이번에도,2
396502,positive,추가로,2
396502,positive,구매했어요,2
396502,positive,구성이,1
396502,positive,알차고,1
396502,positive,상세페이지,1
396502,positive,설명이,1
396502,positive,이해하기,1
396502,positive,쉬워요,1
396502,positive,15943936,1
396502,positive,가격이,1
396502,positive,좋아서,1
396502,positive,얼리버드로,1
396502,positive,참여했습니다,1
396502,positive,15142269,1
396502,positive,디자인도,1
396502,positive,예쁘고,1
396502,positive,실용적이라,1
396502,positive,선물용으로도,1
396502,positive,좋을,1
396525,positive,첫째,1
396525,positive,때도,1
396525,positive,써서,1
396525,positive,이번에도,1
396525,positive,추가로,1
396525,positive,구매했어요,1
396525,positive,후기가,1
396525,positive,좋아,1
396525,positive,보여서,1
396525,positive,믿고,1
396525,positive,펀딩합니다,1
396525,positive,가격이,1
396525,positive,좋아서,1
396525,positive,얼리버드로,1
396525,positive,참여했습니다,1
396554,positive,구성이,1
396554,positive,알차고,1
396554,positive,상세페이지,1
396554,positive,설명이,1
396554,positive,이해하기,1
396554,positive,쉬워요,1
396562,negative,가격은,2
396562,negative,좋은데,2
396562,negative,배송이,2
396562,negative,늦을까봐,2
396562,negative,걱정됩니다,2
396562,negative,상세,2
