comment_id,campaign_id,user_id_hash,board_id,depth,common_id,body,comment_type,sentiment_label,when_created,deleted,parent_board_id,nick_name,user_status,photo_url,has_reply,reply_count,image_count,reaction_count,has_membership,maker,owner,support,status
c_00001043,395639,u_7c572aad3882,4801043,0,395639,A/S 기간은 얼마나 되나요?,TALK,neutral,2026-04-05 13:30:31,False,,익명의 서포터 2236,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00001044,395639,u_01ac60493098,4801044,1,395639,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,TALK,positive,2026-04-12 23:46:18,False,4800122,익명의 서포터 7076,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,False,False,False,True,success
c_00001045,395639,u_77683a6ba646,4801045,0,395639,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,TALK,positive,2026-04-08 20:40:13,False,,익명의 서포터 3316,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,2,False,False,False,True,success
c_00001046,395639,u_d3da8719e7c7,4801046,1,395639,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,TALK,neutral,2026-04-02 04:46:04,False,4800050,익명의 서포터 4962,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001047,395639,u_b12e7e2de9ee,4801047,0,395639,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-13 07:54:00,False,,익명의 서포터 5457,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,3,0,0,False,False,False,False,success
c_00001048,395639,u_f5e167d50da9,4801048,0,395639,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-02 19:08:38,False,,익명의 서포터 3412,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00001049,395639,u_05924777d6ae,4801049,0,395639,비슷한 제품보다 차별점이 더 명확했으면 좋겠어요,QUESTION,negative,2026-04-08 21:00:09,False,,익명의 서포터 4096,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,1,False,False,False,False,success
c_00001050,395639,u_b5ffb0bce28a,4801050,0,395639,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-04-02 17:08:56,False,,익명의 서포터 7061,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,0,2,True,False,False,True,success
c_00001051,395639,u_897554869460,4801051,0,395639,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,TALK,positive,2026-04-04 01:57:04,False,,익명의 서포터 2855,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,True,success
c_00001052,395639,u_6b7d357a1e1e,4801052,0,395639,15097007 오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-13 18:20:31,False,,익명의 서포터 7823,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001053,395639,u_7787e6d0a764,4801053,0,395639,후기가 좋아 보여서 믿고 펀딩합니다,TALK,positive,2026-04-11 23:38:18,False,,익명의 서포터 756,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,True,success
c_00001054,395639,u_9f1ba19fa058,4801054,0,395639,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-04-11 15:14:57,False,,익명의 서포터 8239,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,True,False,False,True,success
c_00001055,395639,u_89d881fa97b6,4801055,0,395639,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-07 17:14:59,False,,익명의 서포터 4642,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,False,success
c_00001056,395639,u_8f9a258442cd,4801056,0,395639,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-11 13:12:12,False,,익명의 서포터 8756,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,1,0,1,False,False,False,True,success
c_00001057,395639,u_08bbd819172d,4801057,0,395639,15666411 옵션 구성이 조금 복잡합니다,QUESTION,negative,2026-04-10 01:56:41,False,,익명의 서포터 4254,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00001058,395639,u_56461626f800,4801058,0,395639,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-09 17:44:50,False,,익명의 서포터 2423,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00001059,395639,u_2b945df57dc1,4801059,0,395639,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-04-02 00:03:55,False,,익명의 서포터 6004,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,4,1,1,False,False,False,True,success
c_00001060,401953,u_d05d6ffb677b,4801060,1,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-10 12:02:14,False,4800467,익명의 서포터 5374,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,3,0,2,False,False,False,True,success
c_00001061,401953,u_7771a2af719e,4801061,0,401953,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-04-13 20:10:13,False,,익명의 서포터 2296,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,0,0,0,True,False,False,True,success
c_00001062,401953,u_23323f8dbd1c,4801062,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-15 13:27:41,False,,익명의 서포터 4957,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,False,False,False,True,success
c_00001063,401953,u_bb1e97643a63,4801063,0,401953,15080052 사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,TALK,neutral,2026-04-03 18:55:43,False,,익명의 서포터 6845,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,True,False,False,False,success
c_00001064,401953,u_705412d61b56,4801064,0,401953,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-07 15:58:19,False,,익명의 서포터 9317,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,1,0,False,False,False,True,success
c_00001065,401953,u_74a49a732827,4801065,0,401953,첫째 때도 잘 써서 이번에도 추가로 구매했어요,SUPPORT,positive,2026-04-06 15:20:03,False,,익명의 서포터 7813,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,4,True,False,False,False,success
c_00001066,401953,u_511c399ff983,4801066,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,TALK,positive,2026-04-04 20:30:10,False,,익명의 서포터 6047,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,False,success
c_00001067,401953,u_7264042cbd5d,4801067,0,401953,배송 예정일이 궁금합니다,TALK,neutral,2026-04-13 20:53:38,False,,익명의 서포터 1244,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00001068,401953,u_ea28f8392af7,4801068,0,401953,A/S 기간은 얼마나 되나요?,QUESTION,neutral,2026-04-08 22:33:24,False,,익명의 서포터 6333,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,1,1,False,False,False,True,success
c_00001069,401953,u_e260d2145483,4801069,0,401953,15926713 가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-14 19:52:45,False,,익명의 서포터 2025,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,2,False,False,False,True,success
c_00001070,401953,u_e56a0bdb56b6,4801070,0,401953,비슷한 제품보다 차별점이 더 명확했으면 좋겠어요,TALK,negative,2026-04-15 18:09:47,False,,익명의 서포터 4583,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,1,0,False,False,False,True,success
c_00001071,401953,u_20864f69ebbb,4801071,0,401953,15606724 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-13 12:03:55,False,,익명의 서포터 3391,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,2,False,False,False,True,success
c_00001072,401953,u_5931ed3a5543,4801072,0,401953,15018983 가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,QUESTION,negative,2026-04-07 19:15:37,False,,익명의 서포터 9801,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,4,0,0,False,False,False,True,success
c_00001073,401953,u_5a6a905c0297,4801073,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-07 11:28:42,False,,익명의 서포터 2415,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,True,False,False,True,success
c_00001074,401953,u_0ba2c2166387,4801074,0,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-04 19:21:30,False,,익명의 서포터 1376,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,3,False,False,False,True,success
c_00001075,401953,u_087f9677794a,4801075,0,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-10 03:05:28,False,,익명의 서포터 4720,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,3,True,False,False,True,success
c_00001076,401953,u_420e4dca5fab,4801076,0,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-13 05:36:50,False,,익명의 서포터 8312,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,2,False,False,False,True,success
c_00001077,401953,u_6f425798f52a,4801077,0,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-12 09:44:21,False,,익명의 서포터 3870,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,1,2,2,False,False,False,False,success
c_00001078,401953,u_7cf14d10698d,4801078,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-02 03:32:28,False,,익명의 서포터 6469,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,1,1,False,False,False,True,success
c_00001079,401953,u_88003cf35d6f,4801079,0,401953,옵션 변경은 어디에서 가능한가요?,TALK,neutral,2026-04-09 18:34:46,False,,익명의 서포터 4124,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,True,False,False,True,success
c_00001080,401953,u_77919e5345e7,4801080,0,401953,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,TALK,neutral,2026-04-04 02:33:38,False,,익명의 서포터 6437,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,1,0,False,False,False,False,success
c_00001081,401953,u_f68aa6332a11,4801081,0,401953,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-05 17:25:34,False,,익명의 서포터 1833,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,0,False,False,False,True,success
c_00001082,401953,u_eb2cc7690992,4801082,0,401953,가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,TALK,negative,2026-04-10 08:31:57,False,,익명의 서포터 1344,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,False,success
c_00001083,401953,u_79105ca55c21,4801083,0,401953,구성품에 케이스도 포함되어 있나요?,QUESTION,neutral,2026-04-12 01:16:59,False,,익명의 서포터 8149,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,1,0,0,False,False,False,True,success
c_00001084,401953,u_ede75e0b719b,4801084,0,401953,15294431 가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-02 22:18:26,False,,익명의 서포터 8801,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00001085,401953,u_27672cf33f18,4801085,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,TALK,positive,2026-04-10 04:29:55,False,,익명의 서포터 1023,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001086,401953,u_75a1caa1d096,4801086,0,401953,이전 펀딩 때 문의 답변이 늦어서 아쉬웠습니다,QUESTION,negative,2026-04-08 10:41:06,False,,익명의 서포터 8733,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,3,0,0,True,False,False,True,success
c_00001087,401953,u_7a6b27c7c161,4801087,0,401953,옵션 변경은 어디에서 가능한가요?,TALK,neutral,2026-04-07 21:51:00,False,,익명의 서포터 9912,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00001088,401953,u_e7bec8a8f4f4,4801088,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-05 03:37:07,False,,익명의 서포터 8036,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,4,0,1,True,False,False,False,success
c_00001089,401953,u_635610ddd7c8,4801089,1,401953,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-06 09:26:10,False,4800503,익명의 서포터 2726,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,1,False,False,False,False,success
c_00001090,401953,u_08a0e1a45310,4801090,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-11 12:35:09,False,,익명의 서포터 1201,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,True,False,False,False,success
c_00001091,401953,u_cf65ee1a11cc,4801091,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-07 22:54:44,False,,익명의 서포터 2000,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00001092,401953,u_ee6b1ab84c41,4801092,1,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-11 07:18:27,False,4800206,익명의 서포터 9235,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,True,False,False,True,success
c_00001093,401953,u_3ce9e85a7f19,4801093,0,401953,15629808 후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-14 10:32:10,False,,익명의 서포터 5759,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,1,False,False,False,True,success
c_00001094,401953,u_f9bbc3097469,4801094,0,401953,색상 추가 계획이 있을까요?,QUESTION,neutral,2026-04-07 01:39:48,False,,익명의 서포터 476,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,False,success
c_00001095,401953,u_b3dd19ad0ca7,4801095,0,401953,15957748 오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-03 06:50:18,False,,익명의 서포터 6982,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,2,0,0,False,False,False,True,success
c_00001096,401953,u_5c52dbc22dc9,4801096,0,401953,15112857 디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-02 01:33:14,False,,익명의 서포터 2545,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,2,False,False,False,True,success
c_00001097,401953,u_3db26e9c0cc9,4801097,0,401953,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-10 12:59:02,False,,익명의 서포터 3011,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,2,0,2,False,False,False,False,success
c_00001098,401953,u_efbf19085884,4801098,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,TALK,positive,2026-04-11 18:41:52,False,,익명의 서포터 9909,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,0,False,False,False,True,success
c_00001099,401953,u_4b5be6150a3c,4801099,0,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-08 09:07:04,False,,익명의 서포터 9304,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,2,True,False,False,False,success
c_00001100,401953,u_b2c53f862137,4801100,0,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-13 08:20:59,False,,익명의 서포터 7797,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,True,False,False,True,success
c_00001101,401953,u_4809e8a7555c,4801101,0,401953,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,TALK,neutral,2026-04-03 10:35:37,False,,익명의 서포터 4017,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,1,1,False,False,False,True,success
c_00001102,401953,u_6e55a3dc4319,4801102,0,401953,배송 예정일이 궁금합니다,TALK,neutral,2026-04-07 11:17:12,False,,익명의 서포터 2154,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,False,success
c_00001103,401953,u_dd23040916ab,4801103,0,401953,15059649 가격은 좋은데 배송이 늦을까봐 조금 걱정됩니다,QUESTION,negative,2026-04-06 09:52:01,False,,익명의 서포터 1209,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,1,0,0,False,False,False,False,success
c_00001104,401953,u_3cd362cc8e75,4801104,1,401953,15112822 구성품에 케이스도 포함되어 있나요?,QUESTION,neutral,2026-04-04 19:54:26,False,4800572,익명의 서포터 7023,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,0,0,0,True,False,False,True,success
c_00001105,401953,u_f91a3838755a,4801105,0,401953,15630947 후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-05 08:19:30,False,,익명의 서포터 4727,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001106,401953,u_55282f30b1ab,4801106,0,401953,15581721 가격이 좋아서 얼리버드로 바로 참여했습니다,TALK,positive,2026-04-10 11:19:25,False,,익명의 서포터 353,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00001107,401953,u_fb4e109b6c3e,4801107,0,401953,비슷한 제품보다 차별점이 더 명확했으면 좋겠어요,QUESTION,negative,2026-04-08 18:47:14,False,,익명의 서포터 6413,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,0,0,0,False,False,False,False,success
c_00001108,401953,u_489a2c264ba8,4801108,0,401953,상세 설명이 부족해서 구매 결정을 망설이고 있어요,QUESTION,negative,2026-04-14 15:27:08,False,,익명의 서포터 228,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,False,False,False,True,success
c_00001109,401953,u_38870fc47e1b,4801109,0,401953,15961498 가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-08 05:45:04,False,,익명의 서포터 3189,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,True,success
c_00001110,401953,u_bf2dc05dbf90,4801110,0,401953,15659352 옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-12 05:32:24,False,,익명의 서포터 2392,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,2,False,False,False,False,success
c_00001111,401953,u_0774967b18ab,4801111,0,401953,후기가 좋아 보여서 믿고 펀딩합니다,SUPPORT,positive,2026-04-12 08:57:20,False,,익명의 서포터 6538,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,4,0,1,False,False,False,False,success
c_00001112,401953,u_d70e762462ca,4801112,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-14 14:49:11,False,,익명의 서포터 1868,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,3,True,False,False,False,success
c_00001113,401953,u_933480a8435a,4801113,0,401953,배송 예정일이 궁금합니다,TALK,neutral,2026-04-07 02:04:22,False,,익명의 서포터 4684,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,False,False,False,True,success
c_00001114,401953,u_d9efd7ed52ad,4801114,0,401953,상세 설명이 부족해서 구매 결정을 망설이고 있어요,QUESTION,negative,2026-04-06 10:26:09,False,,익명의 서포터 5534,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,1,False,False,False,True,success
c_00001115,401953,u_febbf6bb6060,4801115,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-13 03:00:03,False,,익명의 서포터 3634,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,True,1,0,1,False,False,False,False,success
c_00001116,401953,u_1c015cd24057,4801116,0,401953,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-14 01:24:29,False,,익명의 서포터 1742,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,False,False,False,False,success
c_00001117,401953,u_4f8b0956f03d,4801117,0,401953,15038940 구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-10 02:06:03,False,,익명의 서포터 9012,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,0,True,False,False,True,success
c_00001118,401953,u_99f4b4c9b053,4801118,0,401953,15668791 배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-09 16:39:14,False,,익명의 서포터 7033,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001119,401953,u_03188c3a437b,4801119,0,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-15 04:40:44,False,,익명의 서포터 6345,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,1,False,False,False,True,success
c_00001120,401953,u_fe0c22c3f818,4801120,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,SUPPORT,positive,2026-04-03 02:58:22,False,,익명의 서포터 430,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,2,False,False,False,False,success
c_00001121,401953,u_53fee700b872,4801121,0,401953,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-10 17:41:06,False,,익명의 서포터 1298,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,0,1,False,False,False,True,success
c_00001122,401953,u_a3806c9506ea,4801122,0,401953,사이즈 정보가 조금 더 자세히 있으면 좋겠습니다,QUESTION,neutral,2026-04-13 19:38:18,False,,익명의 서포터 2377,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,1,1,False,False,False,False,success
c_00001123,401953,u_fa7db7aadb35,4801123,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-14 05:50:08,False,,익명의 서포터 4664,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,2,True,False,False,False,success
c_00001124,401953,u_811362f86027,4801124,0,401953,배송 예정일이 궁금합니다,QUESTION,neutral,2026-04-02 05:47:16,False,,익명의 서포터 5518,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,3,0,1,False,False,False,True,success
c_00001125,401953,u_394be9293cb5,4801125,0,401953,색상 추가 계획이 있을까요?,QUESTION,neutral,2026-04-14 04:48:36,False,,익명의 서포터 6835,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,3,1,1,False,False,False,True,success
c_00001126,401953,u_c5059fc42944,4801126,0,401953,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-05 04:21:08,False,,익명의 서포터 1405,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,0,False,False,False,True,success
c_00001127,401953,u_1f47652fb890,4801127,1,401953,15737367 가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-12 07:40:14,False,4800436,익명의 서포터 7612,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,0,0,2,False,False,False,True,success
c_00001128,401953,u_7091f445a674,4801128,0,401953,15448097 색상 추가 계획이 있을까요?,QUESTION,neutral,2026-04-14 08:00:14,False,,익명의 서포터 2094,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,True,1,0,0,False,False,False,True,success
c_00001129,401953,u_635610ddd7c8,4801129,0,401953,가격이 좋아서 얼리버드로 바로 참여했습니다,SUPPORT,positive,2026-04-10 14:05:36,False,,익명의 서포터 2726,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,2,1,2,False,False,False,True,success
c_00001130,401953,u_ec72290da5a7,4801130,0,401953,15987729 구성품에 케이스도 포함되어 있나요?,QUESTION,neutral,2026-04-07 21:12:14,False,,익명의 서포터 4934,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,1,0,1,True,False,False,False,success
c_00001131,401953,u_3bc393c7c60c,4801131,0,401953,배송만 빠르면 정말 만족스러울 것 같습니다,SUPPORT,positive,2026-04-02 10:38:46,False,,익명의 서포터 5461,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,True,0,1,2,False,False,False,False,success
c_00001132,401953,u_cc235e6d2f4a,4801132,0,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,SUPPORT,positive,2026-04-15 18:28:01,False,,익명의 서포터 4864,NM,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,False,0,0,1,False,False,False,True,success
c_00001133,401953,u_24acf6cba849,4801133,1,401953,15002524 옵션 변경은 어디에서 가능한가요?,QUESTION,neutral,2026-04-07 06:48:26,False,4801074,익명의 서포터 2849,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,1,False,False,False,True,success
c_00001134,401953,u_4d29931c384f,4801134,0,401953,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,TALK,positive,2026-04-09 06:03:24,False,,익명의 서포터 7839,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,False,0,0,4,False,False,False,False,success
c_00001135,401953,u_2ed12c14f5f2,4801135,0,401953,디자인도 예쁘고 실용적이라 선물용으로도 좋을 것 같아요,TALK,positive,2026-04-15 13:15:24,False,,익명의 서포터 5052,NM,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,False,0,0,2,False,False,False,True,success
c_00001136,401953,u_48d7b3991984,4801136,0,401953,오픈 전부터 기다렸어요! 바로 펀딩했습니다. 기대돼요,TALK,positive,2026-04-10 13:57:09,False,,익명의 서포터 5515,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,True,2,0,0,False,False,False,True,success
c_00001137,401953,u_e8ff4928bb2d,4801137,0,401953,15961735 색상 추가 계획이 있을까요?,TALK,neutral,2026-04-02 03:41:07,False,,익명의 서포터 8168,NM,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,True,0,0,0,True,False,False,False,success
c_00001138,401953,u_11cbc321fc42,4801138,0,401953,첫째 때도 잘 써서 이번에도 추가로 구매했어요,SUPPORT,positive,2026-04-14 22:25:14,False,,익명의 서포터 7757,NM,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,False,0,0,0,True,False,False,False,success
c_00001139,401953,u_2ee532de5c8e,4801139,0,401953,구성이 알차고 상세페이지 설명이 이해하기 쉬워요,SUPPORT,positive,2026-04-06 14:49:06,False,,익명의 서포터 7905,NM,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,False,0,0,2,False,False,False,True,success
