funding_id,campaign_id,user_id_hash,product_type,funding_created_at,backed_amount,dont_show_amount,dont_show_name,active_user,has_membership,status
f_00000563,397605,u_6cbd13465ed4,REWARD,2026-04-19 09:44:36,73273,True,False,True,False,success
f_00000564,397605,u_8ccb1796daaf,REWARD,2026-04-20 06:12:27,138012,False,False,True,False,success
f_00000565,397605,u_68bf3b523f81,REWARD,2026-04-22 01:20:50,52218,False,False,True,False,success
f_00000566,397605,u_7abb72637951,REWARD,2026-04-23 16:06:16,89964,False,False,False,False,success
f_00000567,397605,u_80a2033de4a9,REWARD,2026-04-06 02:04:46,102315,False,False,True,False,success
f_00000568,397605,u_a4d75a1e1cf7,REWARD,2026-04-16 18:27:14,92748,False,False,True,False,success
f_00000569,397605,u_0054f399e3a5,REWARD,2026-04-17 09:27:24,36244,False,False,True,False,success
f_00000570,397605,u_74f13523388b,REWARD,2026-04-25 13:37:40,35322,False,False,False,False,success
f_00000571,397605,u_21e064ccaac4,REWARD,2026-04-21 10:51:29,36814,False,False,True,False,success
f_00000572,397605,u_6d2ff7d90d33,REWARD,2026-04-14 14:18:08,43624,False,False,True,False,success
f_00000573,397605,u_201815cc0470,REWARD,2026-04-07 21:48:51,229254,False,True,True,False,success
f_00000574,397605,u_a15b544e1da0,REWARD,2026-04-23 13:01:07,73557,False,False,True,False,success
f_00000575,397605,u_084266c03668,REWARD,2026-04-12 14:13:24,92121,False,False,True,True,success
f_00000576,397605,u_e7be69652244,REWARD,2026-04-13 03:23:42,122617,False,False,True,False,success
f_00000577,397605,u_efd36a8ee60e,REWARD,2026-04-20 12:32:13,93731,False,False,True,False,success
f_00000578,397605,u_60464daff34a,REWARD,2026-04-05 09:38:13,208916,False,False,True,False,success
f_00000579,397605,u_e340527fb8ed,REWARD,2026-04-26 05:30:02,69391,False,False,True,False,success
f_00000580,397605,u_3a3e888b1afe,REWARD,2026-04-14 21:40:26,72558,False,False,True,False,success
f_00000581,397605,u_0c73c34ba065,REWARD,2026-04-18 18:46:10,137540,False,False,True,False,success
f_00000582,397605,u_e2add242e686,REWARD,2026-03-29 23:16:20,126432,False,False,True,False,success
f_00000583,397605,u_22fe6fe36e13,REWARD,2026-04-11 14:45:10,71883,False,False,True,True,success
f_00000584,397605,u_5f50a4d1cd7b,REWARD,2026-04-21 15:46:22,83081,False,False,True,True,success
f_00000585,397605,u_3447a83803f7,REWARD,2026-04-16 01:14:15,94782,False,False,True,False,success
f_00000586,397605,u_26099aa94fc1,REWARD,2026-04-04 05:26:17,121976,False,False,True,False,success
f_00000587,397605,u_a4c5e1bbb25b,REWARD,2026-04-27 07:20:52,84641,True,False,True,False,success
f_00000588,397605,u_4178267224fa,REWARD,2026-04-03 19:52:50,104005,False,True,True,False,success
f_00000589,397605,u_9bf49326f81a,REWARD,2026-04-17 01:04:53,122867,False,False,True,True,success
f_00000590,397605,u_53dfe52d16d3,REWARD,2026-04-08 02:11:17,44928,False,False,True,False,success
f_00000591,397605,u_413e88157269,REWARD,2026-04-25 12:57:57,73767,False,False,True,True,success
f_00000592,397605,u_e974f645d7e8,REWARD,2026-04-06 12:06:35,66977,False,True,False,False,success
f_00000593,397605,u_921e34383b5a,REWARD,2026-04-17 07:20:03,78734,False,False,True,True,success
f_00000594,397605,u_d6668e65c11d,REWARD,2026-04-17 15:57:20,83459,True,False,True,False,success
f_00000595,397605,u_34f7ab57ba93,REWARD,2026-04-08 09:41:59,78118,False,False,True,False,success
f_00000596,397605,u_19829b6ff003,REWARD,2026-04-26 22:10:29,118966,False,False,True,False,success
f_00000597,397605,u_a05d2c77aa08,REWARD,2026-04-13 08:07:54,72245,False,True,True,False,success
f_00000598,397605,u_74a49a732827,REWARD,2026-04-15 11:07:44,104800,False,False,True,True,success
f_00000599,397605,u_15f87ff5397c,REWARD,2026-04-02 23:04:40,70939,False,True,False,False,success
f_00000600,397605,u_69ed63dac475,REWARD,2026-04-13 06:14:04,135711,False,False,True,True,success
f_00000601,397605,u_a7b614167ff1,REWARD,2026-04-23 20:03:01,85588,False,False,True,True,success
f_00000602,397605,u_767d8a0f8e2a,REWARD,2026-04-16 20:54:53,64879,False,True,True,False,success
f_00000603,397605,u_6e16a4b11227,REWARD,2026-04-17 10:39:15,77891,False,False,True,False,success
f_00000604,397605,u_c172af458321,REWARD,2026-04-20 08:29:55,136818,True,False,True,False,success
f_00000605,397605,u_bf917031b980,REWARD,2026-04-19 15:39:13,139448,False,True,False,False,success
f_00000606,397605,u_9f81107751c8,REWARD,2026-04-06 10:56:59,77439,False,False,False,True,success
f_00000607,397605,u_138cfac31486,REWARD,2026-04-11 20:01:09,60342,False,False,True,False,success
f_00000608,397605,u_7b3225568cae,REWARD,2026-04-23 16:36:00,69655,True,False,True,False,success
f_00000609,397605,u_696680257ea8,REWARD,2026-04-14 01:12:06,133976,False,False,True,False,success
f_00000610,397605,u_07052929ec7e,REWARD,2026-04-20 08:37:26,73416,False,False,True,False,success
f_00000611,397605,u_cc793fd8ae07,REWARD,2026-04-06 04:42:34,101561,False,False,True,False,success
f_00000612,397605,u_9b99d94760a9,REWARD,2026-04-02 14:33:15,89556,False,False,False,False,success
f_00000613,397605,u_5594d612931a,REWARD,2026-04-25 23:55:57,85717,False,False,True,False,success
f_00000614,397605,u_89e42c0cb7f4,REWARD,2026-04-18 03:07:17,79978,False,False,True,False,success
f_00000615,397605,u_259fa19e5617,REWARD,2026-04-17 18:01:35,90198,False,False,True,False,success
f_00000616,397605,u_f0ef4cf4bab5,REWARD,2026-03-30 05:50:05,132571,False,False,True,False,success
f_00000617,397605,u_3f7df52e30f5,REWARD,2026-04-08 17:12:10,81277,False,False,True,False,success
f_00000618,395003,u_bd7a2e95ad4d,PREORDER,2026-04-10 13:13:44,12181,False,False,True,False,success
f_00000619,395003,u_e416f8721d91,PREORDER,2026-04-12 04:23:21,11935,False,False,True,False,success
f_00000620,395003,u_eb818ca2d801,PREORDER,2026-04-08 06:07:42,19452,False,False,False,True,success
f_00000621,395003,u_2cab9e87ac8b,PREORDER,2026-04-06 05:20:15,15440,False,False,True,False,success
f_00000622,395003,u_074ecc0e55d8,PREORDER,2026-04-04 09:36:02,16221,False,True,True,False,success
f_00000623,395003,u_ae1123d1b50f,PREORDER,2026-04-12 03:38:40,7085,False,False,True,True,success
f_00000624,395003,u_021f5451031d,PREORDER,2026-04-09 18:54:33,16481,False,False,True,False,success
f_00000625,395003,u_466cc8208859,PREORDER,2026-03-31 12:59:29,12347,False,False,True,False,success
f_00000626,395003,u_1b2d87cbff83,PREORDER,2026-03-29 21:14:05,19727,False,False,True,True,success
f_00000627,395003,u_1d8441741399,PREORDER,2026-04-07 18:48:22,26469,True,False,True,False,success
f_00000628,395003,u_09534a1bd5aa,PREORDER,2026-04-10 17:52:27,30039,False,False,True,True,success
f_00000629,395003,u_6d021f1cbe0b,PREORDER,2026-04-02 06:00:35,11723,False,False,True,False,success
f_00000630,395003,u_edb60ab965ae,PREORDER,2026-04-07 06:59:42,25151,True,False,True,False,success
f_00000631,395003,u_86284235b4f5,PREORDER,2026-04-04 03:24:39,14353,False,False,True,True,success
f_00000632,395003,u_16f3bf24eaf4,PREORDER,2026-04-09 19:03:28,13260,False,False,True,False,success
f_00000633,395003,u_20b22e770295,PREORDER,2026-04-03 04:22:59,11403,False,False,True,False,success
f_00000634,395003,u_460b6ddb9382,PREORDER,2026-04-01 13:16:26,7124,False,False,True,False,success
f_00000635,395003,u_c863c342d2bc,PREORDER,2026-03-30 21:45:21,25852,True,False,True,False,success
f_00000636,395003,u_3ed039ef299d,PREORDER,2026-04-03 08:35:24,23873,False,False,False,True,success
f_00000637,395003,u_e0a74450457a,PREORDER,2026-04-09 12:39:22,8626,True,False,False,True,success
f_00000638,395003,u_430aec95cfd2,PREORDER,2026-04-04 06:44:59,15694,False,False,True,False,success
f_00000639,395003,u_af1b4077a6b5,PREORDER,2026-04-09 02:26:47,9940,True,False,True,True,success
f_00000640,395003,u_4b2f9bbb9e6e,PREORDER,2026-04-02 15:02:18,25427,False,True,True,False,success
f_00000641,395003,u_262661ccccbf,PREORDER,2026-04-10 11:23:45,15616,False,False,True,True,success
f_00000642,395003,u_6bcd4b014727,PREORDER,2026-04-01 00:45:12,18613,True,False,True,False,success
f_00000643,395003,u_87c379bedea6,PREORDER,2026-04-06 08:58:19,7508,False,False,False,False,success
f_00000644,395003,u_b12e7e2de9ee,PREORDER,2026-04-04 06:38:34,16424,False,False,True,False,success
f_00000645,395003,u_adf6d37f9344,PREORDER,2026-03-31 00:41:08,25101,False,False,True,False,success
f_00000646,395003,u_52a367f48536,PREORDER,2026-03-30 02:49:44,7320,False,False,True,False,success
f_00000647,395003,u_67fc2f468c63,PREORDER,2026-04-08 04:42:49,20714,False,False,False,False,success
f_00000648,395003,u_59b3e14f9d59,PREORDER,2026-04-09 17:54:59,11312,False,True,True,False,success
f_00000649,395003,u_19116602e651,PREORDER,2026-03-31 00:59:26,10542,False,False,True,True,success
f_00000650,395003,u_4fd09e2a00a7,PREORDER,2026-04-08 10:58:19,14864,False,False,True,False,success
f_00000651,395003,u_fe3f00ebc360,PREORDER,2026-04-11 09:01:25,15796,False,False,True,True,success
f_00000652,395003,u_ea8f3ef51e20,PREORDER,2026-04-11 07:10:36,9004,False,True,True,False,success
f_00000653,395003,u_5e7459f10160,PREORDER,2026-03-29 21:49:03,14771,False,False,True,False,success
f_00000654,395003,u_c1d0c1702c67,PREORDER,2026-04-10 00:05:25,5000,False,False,True,False,success
f_00000655,395003,u_4061f82b7ed0,PREORDER,2026-03-30 18:49:39,10590,True,False,True,False,success
f_00000656,395003,u_69ee950a885a,PREORDER,2026-04-08 00:04:57,6667,False,True,True,False,success
f_00000657,395003,u_5eebc166102e,PREORDER,2026-03-30 07:14:48,14078,False,True,True,True,success
f_00000658,395003,u_fa8bc60d9ce6,PREORDER,2026-04-08 00:41:03,9782,False,False,True,False,success
f_00000659,395003,u_6b2c8fe3452c,PREORDER,2026-04-10 18:00:17,12464,False,True,True,False,success
f_00000660,395003,u_028ff7a68a48,PREORDER,2026-04-09 00:20:41,16934,False,False,True,False,success
f_00000661,395003,u_c89dc421b200,PREORDER,2026-04-01 08:16:05,16412,False,False,False,False,success
f_00000662,395003,u_3303ea1b1d8d,PREORDER,2026-04-01 21:02:29,11122,False,True,True,False,success
f_00000663,395003,u_6f63ca55cb27,PREORDER,2026-04-04 16:54:59,19863,False,False,True,False,success
f_00000664,395003,u_04b2ee75b615,PREORDER,2026-04-01 01:07:06,10244,False,False,True,False,success
f_00000665,395003,u_de2b4760dcd4,PREORDER,2026-04-02 10:25:20,31013,False,False,True,False,success
f_00000666,395003,u_4cc2542966c1,PREORDER,2026-04-08 08:31:38,14214,False,False,True,False,success
f_00000667,395003,u_e166fa914f0a,PREORDER,2026-04-06 13:58:03,12550,False,True,True,False,success
f_00000668,395003,u_af0f6ff1ce9e,PREORDER,2026-04-04 05:35:50,14421,False,False,True,True,success
f_00000669,395003,u_ef959925230e,PREORDER,2026-04-10 01:07:45,6545,False,True,True,False,success
f_00000670,395003,u_a7a2321f1878,PREORDER,2026-04-04 18:05:11,14183,False,False,True,False,success
f_00000671,395003,u_9bf49326f81a,PREORDER,2026-04-06 08:15:13,9252,False,False,True,True,success
f_00000672,395003,u_020f0adb17dc,PREORDER,2026-03-31 03:08:54,17903,True,False,True,True,success
f_00000673,395003,u_d6c0b3ca191d,PREORDER,2026-04-10 06:21:50,10023,False,False,True,False,success
f_00000674,395003,u_8138f84d5b26,PREORDER,2026-04-04 06:33:51,9587,False,False,True,False,success
f_00000675,395003,u_e672ce92cf3b,PREORDER,2026-04-04 15:27:37,15199,False,False,True,False,success
f_00000676,395003,u_9b032189aa97,PREORDER,2026-04-05 12:01:11,17931,True,False,True,False,success
f_00000677,395003,u_4bd47ecad655,PREORDER,2026-04-09 03:02:23,14443,False,False,True,False,success
f_00000678,395003,u_4c49c5968dba,PREORDER,2026-04-09 06:21:46,8383,False,False,True,False,success
f_00000679,395003,u_3ab515dfe7af,PREORDER,2026-04-04 14:15:00,40742,False,False,True,False,success
f_00000680,395003,u_e5ee612c3438,PREORDER,2026-04-05 00:22:22,24340,False,False,True,True,success
f_00000681,395003,u_78f73ba978bf,PREORDER,2026-03-30 04:49:20,8937,False,False,True,False,success
f_00000682,395003,u_23d44db3fbc3,PREORDER,2026-04-01 17:34:04,5000,False,False,True,False,success
f_00000683,395003,u_2d2dd0538742,PREORDER,2026-04-10 23:57:29,11727,False,False,True,False,success
f_00000684,395003,u_530b166e6229,PREORDER,2026-03-29 23:06:40,6964,False,False,True,False,success
f_00000685,395003,u_8520d28c840d,PREORDER,2026-04-07 08:02:10,8625,False,False,True,False,success
f_00000686,395003,u_59c46f5e3132,PREORDER,2026-04-07 03:18:06,11590,False,False,True,False,success
f_00000687,395003,u_5e0a0778f9a9,PREORDER,2026-04-05 09:38:48,13144,True,True,True,True,success
f_00000688,395003,u_5fc5641bc0b9,PREORDER,2026-04-02 04:13:03,20287,False,False,True,False,success
f_00000689,395003,u_1908419ddae9,PREORDER,2026-04-05 17:31:27,10762,True,False,True,False,success
f_00000690,395003,u_24d88fa752ed,PREORDER,2026-04-09 00:14:17,19869,False,False,True,False,success
f_00000691,395003,u_64e39f75e648,PREORDER,2026-04-05 11:46:46,23730,False,False,True,False,success
f_00000692,395003,u_c7b58aaea1f2,PREORDER,2026-04-01 10:53:14,20896,False,False,True,False,success
f_00000693,395003,u_a366fbcfdb5a,PREORDER,2026-04-05 10:17:45,20953,False,False,True,False,success
f_00000694,395003,u_cecd8ea6197b,PREORDER,2026-04-04 13:53:28,9031,True,False,True,False,success
f_00000695,395003,u_32cf533f4e3c,PREORDER,2026-04-03 20:46:17,17995,False,False,True,False,success
f_00000696,395003,u_4f9029e76175,PREORDER,2026-04-03 11:18:06,34621,False,False,True,False,success
f_00000697,395003,u_5471b656f330,PREORDER,2026-04-05 16:29:04,7515,False,False,True,False,success
f_00000698,395003,u_dbe56a0d35c7,PREORDER,2026-03-29 15:01:44,7500,True,True,True,False,success
f_00000699,395003,u_47c321181a37,PREORDER,2026-04-07 04:08:21,18593,False,False,True,False,success
f_00000700,395003,u_f91a3838755a,PREORDER,2026-04-10 16:16:32,16970,False,False,True,False,success
f_00000701,395003,u_d005395c755d,PREORDER,2026-04-10 21:04:04,22637,False,False,True,True,success
f_00000702,395003,u_fe91daf357dd,PREORDER,2026-04-09 21:51:26,10822,False,False,True,False,success
f_00000703,395003,u_dee18a16f354,PREORDER,2026-04-02 11:16:14,9074,False,False,True,False,success
f_00000704,395003,u_f7b394cbfb09,PREORDER,2026-04-02 02:48:16,8948,False,False,True,False,success
f_00000705,395003,u_3cd1f873fd5e,PREORDER,2026-04-10 11:54:31,7354,False,False,True,True,success
f_00000706,395003,u_6c4bf7de927e,PREORDER,2026-04-11 00:51:57,5306,False,False,True,True,success
f_00000707,395003,u_ce3f3ff9d477,PREORDER,2026-04-07 12:11:17,17544,False,False,True,False,success
f_00000708,395003,u_12e7245b6c05,PREORDER,2026-04-02 10:31:11,20506,False,True,True,True,success
f_00000709,395003,u_f418cc203c31,PREORDER,2026-04-10 00:48:56,13966,False,True,True,False,success
f_00000710,395003,u_ad9fd2087099,PREORDER,2026-04-10 01:56:57,12835,False,False,True,False,success
f_00000711,395003,u_7bd4f7864425,PREORDER,2026-03-29 16:17:26,5000,False,False,True,False,success
f_00000712,395003,u_beb32d47d440,PREORDER,2026-03-30 21:43:15,12074,False,False,True,True,success
f_00000713,395003,u_9b032189aa97,PREORDER,2026-04-03 18:58:11,11825,False,False,True,False,success
f_00000714,395003,u_7ca71891503f,PREORDER,2026-04-03 08:15:12,16410,False,False,True,False,success
f_00000715,395003,u_8344905f2e94,PREORDER,2026-04-01 23:25:57,18784,False,False,True,False,success
f_00000716,395003,u_1868515475bc,PREORDER,2026-04-01 05:40:00,20434,False,False,True,False,success
f_00000717,395003,u_38b30d3f5c63,PREORDER,2026-04-03 02:43:36,23425,False,False,True,False,success
f_00000718,395003,u_f5a371925781,PREORDER,2026-04-10 10:33:57,26189,False,False,True,True,success
f_00000719,395003,u_80ef1b4ba9e4,PREORDER,2026-04-12 03:42:14,8103,False,False,True,True,success
f_00000720,395003,u_5d6e93b45236,PREORDER,2026-03-29 15:06:25,22695,False,False,False,False,success
f_00000721,395003,u_260843317153,PREORDER,2026-04-11 01:19:14,20128,False,False,True,True,success
f_00000722,395003,u_ca499cb3303c,PREORDER,2026-04-03 05:58:55,6360,False,False,False,False,success
f_00000723,395003,u_af1af26b67c9,PREORDER,2026-03-30 03:07:50,15013,False,True,False,False,success
f_00000724,395003,u_d967d1aadceb,PREORDER,2026-03-31 17:34:41,23743,False,True,True,True,success
f_00000725,395003,u_eadb087e3d28,PREORDER,2026-04-10 15:35:28,12177,False,False,True,True,success
f_00000726,395003,u_f14f19b2c1ef,PREORDER,2026-04-04 22:08:40,6265,False,False,True,False,success
f_00000727,395003,u_b97a05a85d5f,PREORDER,2026-04-11 07:30:59,9554,True,True,True,True,success
f_00000728,395003,u_39ace780a18f,PREORDER,2026-04-11 09:14:58,13004,False,True,True,False,success
f_00000729,395003,u_5d856d048c8d,PREORDER,2026-03-30 16:36:26,22779,False,False,True,False,success
f_00000730,395003,u_337d47343447,PREORDER,2026-04-12 02:07:39,10856,False,False,True,False,success
f_00000731,395003,u_27ad056b91d4,PREORDER,2026-04-04 08:27:13,16146,False,True,True,False,success
f_00000732,395003,u_37e63103ce72,PREORDER,2026-04-04 13:10:21,10041,False,False,True,True,success
f_00000733,395003,u_593fb86a380e,PREORDER,2026-04-02 18:25:16,30409,True,False,True,False,success
f_00000734,395003,u_cbb6ddb8ef76,PREORDER,2026-04-04 06:46:23,11833,False,False,True,True,success
f_00000735,395003,u_ca499cb3303c,PREORDER,2026-04-09 09:40:38,7984,False,True,True,False,success
f_00000736,395003,u_2ac00f0ae976,PREORDER,2026-03-30 07:26:13,10575,False,False,True,False,success
f_00000737,395003,u_15353be03ca1,PREORDER,2026-04-04 18:49:05,9849,False,False,True,False,success
f_00000738,395003,u_4a3cdcde1e37,PREORDER,2026-04-05 01:38:29,11073,False,False,True,False,success
f_00000739,395003,u_b0c6f4674382,PREORDER,2026-04-02 22:41:27,9361,False,False,True,False,success
f_00000740,395003,u_6af0b1c33c21,PREORDER,2026-03-30 21:05:22,14306,False,True,True,False,success
f_00000741,395003,u_592d803cc0e0,PREORDER,2026-04-11 00:24:41,10664,False,True,True,False,success
f_00000742,395003,u_b6cbab06d27b,PREORDER,2026-03-30 19:27:22,11249,False,False,True,False,success
f_00000743,395003,u_c7c5cf682f59,PREORDER,2026-04-03 20:34:41,7186,True,False,True,False,success
f_00000744,395003,u_85def88b421a,PREORDER,2026-04-09 22:02:12,15410,False,False,True,True,success
f_00000745,395003,u_b338b8bd6acc,PREORDER,2026-03-31 17:14:46,15680,False,False,True,False,success
f_00000746,395003,u_fafaa9f30ebb,PREORDER,2026-03-30 13:45:27,12698,False,False,True,False,success
f_00000747,395003,u_b16460288b28,PREORDER,2026-03-31 02:33:25,13503,False,False,False,True,success
f_00000748,395003,u_8e1b06d6be56,PREORDER,2026-04-09 22:37:44,10896,False,False,True,False,success
f_00000749,395003,u_ccc1a351e212,PREORDER,2026-04-09 01:25:26,8861,False,True,True,False,success
f_00000750,395003,u_26f15986b99f,PREORDER,2026-04-09 21:18:38,13840,False,True,True,True,success
f_00000751,395003,u_98ef221d8635,PREORDER,2026-03-31 18:10:53,10989,False,False,True,False,success
f_00000752,395003,u_bb8035023769,PREORDER,2026-04-03 13:14:33,10865,True,False,True,False,success
f_00000753,395003,u_90c0e3382bc7,PREORDER,2026-04-10 03:49:55,9560,False,False,True,False,success
f_00000754,395003,u_4ac857280b9e,PREORDER,2026-04-12 03:39:29,11875,True,False,True,False,success
f_00000755,395003,u_2c6b318b5706,PREORDER,2026-04-08 18:21:01,22958,False,False,False,False,success
f_00000756,395003,u_86667436a27d,PREORDER,2026-04-09 01:51:26,16933,False,False,True,False,success
f_00000757,395003,u_4c231b2703cc,PREORDER,2026-04-03 01:28:41,16842,True,False,True,True,success
f_00000758,395003,u_4182ca239ef4,PREORDER,2026-04-09 09:47:13,18106,True,False,True,True,success
f_00000759,395003,u_9ca1ff20c42e,PREORDER,2026-04-04 10:39:12,12058,False,False,True,False,success
f_00000760,395003,u_97308042026d,PREORDER,2026-04-08 05:11:34,17930,False,False,True,False,success
f_00000761,395003,u_120418964699,PREORDER,2026-04-04 21:43:08,5368,False,False,True,False,success
f_00000762,395003,u_3c0191229cf6,PREORDER,2026-04-02 14:50:13,15992,False,False,True,False,success
f_00000763,395003,u_7a8d2d576dfd,PREORDER,2026-04-10 15:31:09,18628,False,False,True,True,success
f_00000764,395003,u_0a7fbec78017,PREORDER,2026-04-10 19:32:35,7255,False,False,True,True,success
f_00000765,395003,u_1f4d2a61c13b,PREORDER,2026-04-05 14:33:03,5594,False,False,True,False,success
f_00000766,395003,u_2d72834192bb,PREORDER,2026-04-11 06:01:22,6744,False,False,True,True,success
f_00000767,395003,u_074d7c8406b1,PREORDER,2026-04-06 14:43:46,21240,True,False,True,False,success
f_00000768,395003,u_b337489c45f3,PREORDER,2026-04-11 22:57:35,7388,False,False,True,False,success
f_00000769,395003,u_1df2c55bd1b3,PREORDER,2026-04-05 19:53:27,10569,False,False,True,False,success
f_00000770,395003,u_a93d2dd3d5eb,PREORDER,2026-04-09 00:20:37,8984,False,False,True,False,success
f_00000771,395003,u_86667436a27d,PREORDER,2026-04-02 18:07:38,8198,True,False,True,False,success
f_00000772,395003,u_f685e5a321d2,PREORDER,2026-03-29 11:47:46,12365,False,True,True,False,success
f_00000773,395003,u_70adf42be84c,PREORDER,2026-04-10 16:49:58,40575,False,False,True,False,success
f_00000774,395003,u_326a6bd98f1a,PREORDER,2026-04-10 08:49:01,11544,False,False,True,False,success
f_00000775,395003,u_573195b32fbe,PREORDER,2026-04-02 16:09:19,18073,False,False,True,False,success
f_00000776,395003,u_423613af26dd,PREORDER,2026-04-08 19:39:59,8437,False,True,True,False,success
f_00000777,395003,u_a4d75a1e1cf7,PREORDER,2026-04-05 17:27:57,8381,False,False,True,False,success
f_00000778,395003,u_0d8d602d96ef,PREORDER,2026-04-09 02:10:53,9757,False,False,True,False,success
f_00000779,395003,u_9b032189aa97,PREORDER,2026-04-11 09:45:04,30887,False,False,False,False,success
f_00000780,395003,u_6cbd13465ed4,PREORDER,2026-04-02 18:24:15,9139,True,False,True,False,success
f_00000781,395003,u_fd9c33444bd2,PREORDER,2026-03-31 23:19:43,5696,False,False,True,True,success
f_00000782,395003,u_07052929ec7e,PREORDER,2026-04-03 23:02:04,17861,False,False,True,False,success
f_00000783,395003,u_b50a2723b781,PREORDER,2026-04-05 18:57:24,5812,False,True,True,True,success
f_00000784,395003,u_4bd9801deadf,PREORDER,2026-04-05 17:53:55,6923,False,False,True,False,success
f_00000785,395003,u_4bc55237250c,PREORDER,2026-04-11 04:58:47,13734,False,False,True,False,success
f_00000786,395003,u_891d80c4e762,PREORDER,2026-03-31 19:57:11,18674,False,False,True,False,success
f_00000787,395003,u_07087f50891f,PREORDER,2026-04-05 14:47:53,5000,True,False,False,False,success
f_00000788,395003,u_5224e5c6c877,PREORDER,2026-04-03 10:30:13,9158,False,False,True,False,success
f_00000789,395003,u_958b7902c928,PREORDER,2026-04-02 02:03:33,13758,False,False,False,False,success
f_00000790,395003,u_a000c45927bd,PREORDER,2026-04-02 03:06:07,9200,False,False,True,False,success
f_00000791,395003,u_f859fd6ca4e3,PREORDER,2026-04-07 22:49:34,21210,False,True,True,False,success
f_00000792,395003,u_51b1b32c5f92,PREORDER,2026-04-02 12:04:02,22715,True,False,True,False,success
f_00000793,395003,u_a944c3fd4327,PREORDER,2026-04-02 04:00:29,14054,False,False,True,True,success
f_00000794,395003,u_234a999b293e,PREORDER,2026-04-02 03:32:10,7052,False,True,False,False,success
f_00000795,395003,u_c6fbab96a3d4,PREORDER,2026-04-10 20:51:47,14083,False,False,True,False,success
f_00000796,395003,u_9bf2507a081d,PREORDER,2026-04-08 10:52:00,21899,False,True,True,False,success
f_00000797,395003,u_2519a807f27c,PREORDER,2026-04-04 20:55:36,14563,True,False,True,False,success
f_00000798,395003,u_94b8018c7261,PREORDER,2026-04-04 17:07:26,20219,False,False,True,False,success
f_00000799,395003,u_08e4c9d4f67c,PREORDER,2026-04-05 16:52:12,10858,False,False,True,False,success
f_00000800,395003,u_7df52b8e9f9d,PREORDER,2026-04-01 20:27:37,9896,False,False,True,False,success
f_00000801,395003,u_d479357332d2,PREORDER,2026-04-06 10:24:25,15444,True,False,False,False,success
f_00000802,395003,u_a6513d1b3ae2,PREORDER,2026-04-06 22:10:51,12141,False,False,True,False,success
f_00000803,395003,u_919b16ffb2b4,PREORDER,2026-04-05 23:42:08,27499,False,False,True,False,success
f_00000804,395003,u_aca61c51408c,PREORDER,2026-04-05 19:25:57,17731,False,False,True,False,success
f_00000805,395003,u_dae78b60d06c,PREORDER,2026-04-12 00:08:16,6838,False,True,False,True,success
f_00000806,395003,u_0bd9e640e266,PREORDER,2026-04-08 10:59:30,17355,True,False,True,True,success
f_00000807,395003,u_f9716fc10ad0,PREORDER,2026-04-08 03:23:38,29498,False,False,True,False,success
f_00000808,395003,u_ce6a2b49768e,PREORDER,2026-04-08 06:08:09,8749,False,False,True,False,success
f_00000809,395003,u_03ea80c4700b,PREORDER,2026-04-01 17:30:54,11036,False,False,False,False,success
f_00000810,395003,u_cde614031a3b,PREORDER,2026-04-04 23:44:13,21090,False,False,True,False,success
f_00000811,395003,u_ecb8ee54fcfd,PREORDER,2026-04-03 05:47:50,11572,False,False,True,False,success
f_00000812,395003,u_81eab982b2f1,PREORDER,2026-04-04 13:05:21,18974,False,False,True,True,success
f_00000813,395003,u_db00742a994e,PREORDER,2026-04-07 09:33:53,10773,False,False,True,False,success
f_00000814,395003,u_468be8004bf9,PREORDER,2026-04-06 03:29:18,10694,False,False,True,False,success
f_00000815,395003,u_7d7f4de81b42,PREORDER,2026-04-07 14:46:03,16800,False,True,True,False,success
f_00000816,395003,u_1c015cd24057,PREORDER,2026-04-11 21:05:52,18890,False,False,True,False,success
f_00000817,395003,u_529df1b8cb98,PREORDER,2026-04-03 04:11:20,18851,False,False,True,False,success
f_00000818,395003,u_130ef4de27af,PREORDER,2026-04-03 13:14:04,10549,False,False,True,True,success
f_00000819,395003,u_d17942f1c704,PREORDER,2026-04-10 12:59:07,12588,False,False,False,True,success
f_00000820,395003,u_77919e5345e7,PREORDER,2026-04-04 23:35:41,17202,False,False,True,False,success
f_00000821,395003,u_e9a5fa381217,PREORDER,2026-03-31 03:21:23,10725,False,False,True,False,success
f_00000822,395003,u_e7143e7833be,PREORDER,2026-04-02 05:26:59,8838,False,True,True,False,success
f_00000823,395003,u_c6fbab96a3d4,PREORDER,2026-04-09 23:26:06,7681,False,True,True,False,success
f_00000824,395003,u_8f844f3aaf7d,PREORDER,2026-04-09 17:43:11,9849,True,False,False,False,success
f_00000825,395003,u_3cd362cc8e75,PREORDER,2026-04-07 19:13:40,19637,False,True,False,True,success
f_00000826,395003,u_3b1093331f3e,PREORDER,2026-04-10 03:43:18,11945,False,False,True,False,success
f_00000827,395003,u_b49712e738b6,PREORDER,2026-04-05 03:11:40,23167,False,False,True,True,success
f_00000828,395003,u_11ad4137c0e8,PREORDER,2026-04-07 10:27:50,5670,False,True,True,False,success
f_00000829,395003,u_7952f1e4a700,PREORDER,2026-03-31 19:05:33,15608,False,True,False,False,success
f_00000830,395003,u_8ac68d588228,PREORDER,2026-04-06 15:37:56,9367,False,False,True,False,success
f_00000831,395003,u_80fc943e9e8a,PREORDER,2026-04-11 09:20:48,8400,False,False,True,False,success
