wish_id,user_id_hash,campaign_id,title,maker_name,thumbnail,achievement_rate,amount,remaining_day,product_type,landing_url,cust_value_code_nm,collected_at,status
w_00001469,u_52a570a0e561,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-03T07:23:49,success
w_00001470,u_55314ba01f6a,400565,출근룩부터 여행까지 가능한 감성 슈즈,주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/400565.jpeg,1328,0,-10,REWARD,/web/campaign/detail/400565,패션·잡화,2026-04-19T18:01:21,success
w_00001471,u_d62e0689132f,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-23T13:03:33,success
w_00001472,u_a9555fd14a3d,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-11T23:34:10,success
w_00001473,u_cd83c7a070e8,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-09T23:26:43,success
w_00001474,u_9394ac17b5d9,399094,작은 집도 넓게 쓰는 접이식 클린 수납템,메이커 리디아,https://demo-assets.example.invalid/studio/images/2026/04/399094.jpeg,97,0,-15,PREORDER,/web/campaign/detail/399094,홈리빙,2026-04-24T05:17:31,success
w_00001475,u_0b8a7d3e9c0f,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-25T08:09:06,success
w_00001476,u_21f20ef212b0,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-27T02:07:52,success
w_00001477,u_9651558d379c,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-18T12:21:17,success
w_00001478,u_c6602e814456,400363,첫째도 둘째도 쓰는 엄마 추천 올인원,주식회사 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/400363.jpeg,101,0,1,PREORDER,/web/campaign/detail/400363,유아·키즈,2026-05-07T22:17:20,success
w_00001479,u_239736ac8c08,395639,첫째도 둘째도 쓰는 엄마 추천 미니,메이커 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/395639.jpeg,127,0,-25,REWARD,/web/campaign/detail/395639,유아·키즈,2026-04-08T07:24:44,success
w_00001480,u_7ead6a740c0b,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-08T11:42:25,success
w_00001481,u_ee65f4a9a850,399272,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 시그니처",메이커 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399272.jpeg,143,0,-16,PREORDER,/web/campaign/detail/399272,테크·가전,2026-04-20T14:41:25,success
w_00001482,u_1a06ab2b1c68,393377,피부의 기초 상태를 바꾸는 컴팩트 앰플+크림세트,스튜디오 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/393377.jpeg,147,0,14,PREORDER,/web/campaign/detail/393377,스킨케어,2026-04-29T04:04:35,success
w_00001483,u_0a59401c2b81,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-20T07:19:39,success
w_00001484,u_564e4e0854fa,401638,러닝 입문자를 위한 스마트 컴팩트 밴드,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401638.jpeg,599,0,16,PREORDER,/web/campaign/detail/401638,스포츠·모빌리티,2026-05-06T04:18:47,success
w_00001485,u_e994391297b2,399126,정선 사북의 특별한 이야기를 담은 초경량 베이커리,주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/399126.jpeg,572,0,-5,PREORDER,/web/campaign/detail/399126,푸드,2026-04-24T12:03:29,success
w_00001486,u_863cbfb20bd0,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-26T15:27:08,success
w_00001487,u_2c712bc7f67b,399094,작은 집도 넓게 쓰는 접이식 클린 수납템,메이커 리디아,https://demo-assets.example.invalid/studio/images/2026/04/399094.jpeg,97,0,-15,PREORDER,/web/campaign/detail/399094,홈리빙,2026-04-18T00:57:02,success
w_00001488,u_df2ba040eab3,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-20T14:42:29,success
w_00001489,u_cd5fb9d3cfd1,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-04-29T04:26:09,success
w_00001490,u_111724320e97,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-01T05:47:16,success
w_00001491,u_3b5f1cc22c39,393515,"보이지 않는 바람의 차이, 공간까지 시원한 감성 선풍기",리디아,https://demo-assets.example.invalid/studio/images/2026/04/393515.jpeg,977,0,26,PREORDER,/web/campaign/detail/393515,테크·가전,2026-04-29T03:33:35,success
w_00001492,u_b057ad72f04b,399525,정선 사북의 특별한 이야기를 담은 시그니처 베이커리,메이커 브레바,https://demo-assets.example.invalid/studio/images/2026/04/399525.jpeg,446,0,44,PREORDER,/web/campaign/detail/399525,푸드,2026-05-10T16:07:42,success
w_00001493,u_7e5d7328c705,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-11T14:24:29,success
w_00001494,u_5409ea9a6d2f,401399,출근길 배터리 걱정 없는 초경량 프로 보조배터리,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401399.jpeg,465,0,4,PREORDER,/web/campaign/detail/401399,주변기기,2026-05-09T03:40:51,success
w_00001495,u_8d42974a0be6,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-07T22:06:54,success
w_00001496,u_5ffd57add7dc,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-05-09T20:58:32,success
w_00001497,u_74638d249c85,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-01T04:32:33,success
w_00001498,u_4ac857280b9e,394686,기록 습관을 만드는 감성 바이브 다이어리,주식회사 리디아,https://demo-assets.example.invalid/studio/images/2026/04/394686.jpeg,80,0,23,PREORDER,/web/campaign/detail/394686,출판,2026-05-09T06:27:07,success
w_00001499,u_c7b58aaea1f2,402562,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/402562.jpeg,1070,0,13,PREORDER,/web/campaign/detail/402562,주변기기,2026-04-24T09:00:25,success
w_00001500,u_ddc357ec5cf7,401781,꽂는 순간 숫자로 보이는 충전 속도ㅣ시그니처 LED 케이블,스튜디오 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/401781.jpeg,131,0,-16,PREORDER,/web/campaign/detail/401781,주변기기,2026-04-18T22:21:33,success
w_00001501,u_974cc9bfcdc4,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-05-03T21:26:20,success
w_00001502,u_837cc1b512b2,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-29T21:15:44,success
w_00001503,u_3b1093331f3e,400565,출근룩부터 여행까지 가능한 감성 슈즈,주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/400565.jpeg,1328,0,-10,REWARD,/web/campaign/detail/400565,패션·잡화,2026-04-16T01:25:44,success
w_00001504,u_ec5cafc8e493,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-14T03:31:53,success
w_00001505,u_7c572aad3882,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-18T22:00:21,success
w_00001506,u_80ef1b4ba9e4,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-05-07T18:08:57,success
w_00001507,u_cef566bec324,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-16T21:40:45,success
w_00001508,u_bad1fa26080d,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-14T07:03:38,success
w_00001509,u_9bc94b836097,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-25T08:58:01,success
w_00001510,u_250f87037ce7,394306,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",메이커 메디비티,https://demo-assets.example.invalid/studio/images/2026/04/394306.jpeg,1131,0,20,PREORDER,/web/campaign/detail/394306,홈리빙,2026-05-09T13:39:42,success
w_00001511,u_2415fb3a9ac2,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-05-02T18:09:07,success
w_00001512,u_04627823c529,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-05-05T10:56:09,success
w_00001513,u_805c7e21af7b,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-08T07:45:24,success
w_00001514,u_02b6fc96d9d7,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-04T22:24:07,success
w_00001515,u_ecf7fb3bb1a7,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-11T19:48:27,success
w_00001516,u_311f30cb6413,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-04-25T07:07:48,success
w_00001517,u_fad810e3a3d3,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-04T06:30:36,success
w_00001518,u_a66658e6c6b2,398782,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",유열,https://demo-assets.example.invalid/studio/images/2026/04/398782.jpeg,547,0,22,PREORDER,/web/campaign/detail/398782,테크·가전,2026-05-08T01:51:32,success
w_00001519,u_63bde6b4fa6d,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-17T11:20:33,success
w_00001520,u_12d10973f058,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-01T03:09:17,success
w_00001521,u_d1e69f89233a,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-24T19:13:31,success
w_00001522,u_d05d6ffb677b,402830,13층 깊은 보습에 피부 열감까지 내리는 하이브리드 크림,루미에르,https://demo-assets.example.invalid/studio/images/2026/04/402830.jpeg,927,0,10,PREORDER,/web/campaign/detail/402830,스킨케어,2026-04-20T12:59:43,success
w_00001523,u_7bb12ed34858,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-09T02:41:32,success
w_00001524,u_b49712e738b6,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-19T18:05:32,success
w_00001525,u_a323ab1fb1b5,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-09T05:17:19,success
w_00001526,u_667132567637,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-15T06:01:48,success
w_00001527,u_6c29803a201d,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-17T00:16:51,success
w_00001528,u_c3fe99b0ce77,395003,"여름 출산 준비 필수템, 부드러운 시그니처 세트",주식회사 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/395003.jpeg,57,0,-28,PREORDER,/web/campaign/detail/395003,유아·키즈,2026-04-04T08:36:30,success
w_00001529,u_b4165a3547cc,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-18T11:09:55,success
w_00001530,u_b87703ddf2fa,397483,가볍게 떠나는 주말 캠핑용 프리미엄 세트,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,866,0,4,REWARD,/web/campaign/detail/397483,여행·레저,2026-04-26T19:08:38,success
w_00001531,u_60464daff34a,401638,러닝 입문자를 위한 스마트 컴팩트 밴드,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401638.jpeg,599,0,16,PREORDER,/web/campaign/detail/401638,스포츠·모빌리티,2026-05-09T08:44:01,success
w_00001532,u_ad6101420e4e,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-13T04:05:17,success
w_00001533,u_85bf4998310f,401953,"보이지 않는 바람의 차이, 공간까지 시원한 바이브 선풍기",메이커 두이즈,https://demo-assets.example.invalid/studio/images/2026/04/401953.jpeg,175,0,-25,PREORDER,/web/campaign/detail/401953,테크·가전,2026-04-08T07:25:00,success
w_00001534,u_955de104a328,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-06T08:20:41,success
w_00001535,u_c84916d2555c,398137,"아침 3분 완성, 진한 풍미의 제로 간편식",스튜디오 유열,https://demo-assets.example.invalid/studio/images/2026/04/398137.jpeg,29,0,-8,REWARD,/web/campaign/detail/398137,푸드,2026-04-21T20:41:17,success
w_00001536,u_ce99839b87ca,395947,예민한 아이도 잘 먹는 초경량 간식,메이커 온하루,https://demo-assets.example.invalid/studio/images/2026/04/395947.jpeg,118,0,-19,PREORDER,/web/campaign/detail/395947,반려동물,2026-04-10T09:16:10,success
w_00001537,u_8ae3f8201f94,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-08T10:33:07,success
w_00001538,u_157ec087280c,396476,"전 객실 오션뷰 감성 숙소, 초경량 카라반 패키지",메이커 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/396476.jpeg,721,0,26,PREORDER,/web/campaign/detail/396476,여행·레저,2026-04-25T06:39:21,success
w_00001539,u_bf523ceeac6f,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-26T17:11:37,success
w_00001540,u_f3481b0e5873,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-04-16T01:41:07,success
w_00001541,u_952b14aa7481,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-11T03:15:36,success
w_00001542,u_4d364b56219b,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-04-22T09:26:25,success
w_00001543,u_924e8cc72d47,402443,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/402443.jpeg,142,0,-15,REWARD,/web/campaign/detail/402443,푸드,2026-04-24T23:34:35,success
w_00001544,u_9864ab552361,402035,반려동물 털 걱정을 줄이는 바이브 클리너,주식회사 리디아,https://demo-assets.example.invalid/studio/images/2026/04/402035.jpeg,448,0,-27,PREORDER,/web/campaign/detail/402035,반려동물,2026-04-08T23:36:12,success
w_00001545,u_8c12518ec409,395803,물끓임 필요 없는 셀프히팅 바이브 머신,스튜디오 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/395803.jpeg,152,0,10,PREORDER,/web/campaign/detail/395803,테크·가전,2026-05-08T02:00:29,success
w_00001546,u_7e293dc20851,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-14T13:47:06,success
w_00001547,u_288d9e636a79,398616,꽂는 순간 숫자로 보이는 충전 속도ㅣ미니 LED 케이블,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/398616.jpeg,1097,0,-6,PREORDER,/web/campaign/detail/398616,주변기기,2026-04-19T21:50:28,success
w_00001548,u_aaa1ba6d477c,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-20T11:02:55,success
w_00001549,u_7c52184cd1eb,395595,물끓임 필요 없는 셀프히팅 클린 머신,브랜드 그린웨이,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,1344,0,-9,PREORDER,/web/campaign/detail/395595,테크·가전,2026-04-20T03:53:21,success
w_00001550,u_32bafc92690f,401399,출근길 배터리 걱정 없는 초경량 프로 보조배터리,주식회사 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401399.jpeg,465,0,4,PREORDER,/web/campaign/detail/401399,주변기기,2026-05-05T22:05:12,success
w_00001551,u_317bdc9a07ae,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-29T03:43:08,success
w_00001552,u_6a0fe98095e0,398244,출근길 배터리 걱정 없는 초경량 미니 보조배터리,두이즈,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,999,0,12,PREORDER,/web/campaign/detail/398244,주변기기,2026-04-27T16:19:44,success
w_00001553,u_fedb55496ae5,400992,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",브랜드 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400992.jpeg,260,0,15,REWARD,/web/campaign/detail/400992,테크·가전,2026-05-02T14:37:10,success
w_00001554,u_685c1156df16,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-05T01:40:19,success
w_00001555,u_a6bd8ef0a88b,393606,아이의 수면 루틴을 돕는 시그니처 침구,주식회사 유열,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,947,0,19,PREORDER,/web/campaign/detail/393606,유아·키즈,2026-04-16T01:25:42,success
w_00001556,u_5c9e4e96bb81,395639,첫째도 둘째도 쓰는 엄마 추천 미니,메이커 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/395639.jpeg,127,0,-25,REWARD,/web/campaign/detail/395639,유아·키즈,2026-04-06T03:58:00,success
w_00001557,u_0f8b89609960,402443,"아침 3분 완성, 진한 풍미의 스마트 간편식",주식회사 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/402443.jpeg,142,0,-15,REWARD,/web/campaign/detail/402443,푸드,2026-04-14T17:56:01,success
w_00001558,u_ebf23fb55240,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-05-08T07:48:18,success
w_00001559,u_c0afe0e703e4,402201,가볍게 떠나는 주말 캠핑용 제로 세트,스튜디오 유열,https://demo-assets.example.invalid/studio/images/2026/04/402201.jpeg,164,0,-26,PREORDER,/web/campaign/detail/402201,여행·레저,2026-04-12T05:49:41,success
w_00001560,u_7df52b8e9f9d,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-06T21:02:50,success
w_00001561,u_727f40e199db,397808,산책이 편해지는 초경량 스마트 리드줄,메이커 제로랩,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,646,0,13,REWARD,/web/campaign/detail/397808,반려동물,2026-04-27T01:54:02,success
w_00001562,u_22769a8e0096,400035,정선 사북의 특별한 이야기를 담은 하이브리드 베이커리,주식회사 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/400035.jpeg,400,0,-1,PREORDER,/web/campaign/detail/400035,푸드,2026-05-05T21:51:28,success
w_00001563,u_1f5952cff085,400387,초보자를 위한 친절한 하이브리드 가이드북,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,192,0,-2,PREORDER,/web/campaign/detail/400387,출판,2026-04-18T05:13:34,success
w_00001564,u_21583e4f3d8c,399317,"축축한 욕실 이제 안녕, 초강력 시그니처 욕실템",주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/399317.jpeg,1074,0,-12,PREORDER,/web/campaign/detail/399317,홈리빙,2026-04-03T16:43:35,success
w_00001565,u_d232c657cd1b,402190,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,브랜드 사북상회,https://demo-assets.example.invalid/studio/images/2026/04/402190.jpeg,1033,0,-3,REWARD,/web/campaign/detail/402190,스킨케어,2026-04-28T07:27:35,success
w_00001566,u_656b9979e338,401638,러닝 입문자를 위한 스마트 컴팩트 밴드,브랜드 온하루,https://demo-assets.example.invalid/studio/images/2026/04/401638.jpeg,599,0,16,PREORDER,/web/campaign/detail/401638,스포츠·모빌리티,2026-05-08T04:01:52,success
w_00001567,u_33081f72f281,398222,반려동물 털 걱정을 줄이는 감성 클리너,주식회사 로컬랩,https://demo-assets.example.invalid/studio/images/2026/04/398222.jpeg,233,0,28,PREORDER,/web/campaign/detail/398222,반려동물,2026-04-30T18:24:45,success
w_00001568,u_24bde2a5761f,393292,반려동물 털 걱정을 줄이는 올인원 클리너,주식회사 루미에르,https://demo-assets.example.invalid/studio/images/2026/04/393292.jpeg,1224,0,-11,PREORDER,/web/campaign/detail/393292,반려동물,2026-04-07T23:36:52,success
w_00001569,u_3935b2222c2a,402294,선물하기 좋은 프리미엄 컴팩트 디저트 세트,스튜디오 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/402294.jpeg,1852,0,36,PREORDER,/web/campaign/detail/402294,푸드,2026-05-10T10:00:39,success
w_00001570,u_9a875f60d1c9,400035,정선 사북의 특별한 이야기를 담은 하이브리드 베이커리,주식회사 리빙온,https://demo-assets.example.invalid/studio/images/2026/04/400035.jpeg,400,0,-1,PREORDER,/web/campaign/detail/400035,푸드,2026-05-01T00:54:01,success
w_00001571,u_e0a74450457a,397451,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",주식회사 포근,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,737,0,10,PREORDER,/web/campaign/detail/397451,홈리빙,2026-05-05T13:17:14,success
